case,activity,time
19393_N250WN_882,FLL,2018-08-16T11:40:00
19393_N251WN_3158,SLC,2018-08-11T16:10:00
19393_N251WN_3158,PHX,2018-08-11T16:40:00
19393_N251WN_5717,MCO,2018-08-04T09:20:00
19393_N251WN_5717,ATL,2018-08-04T10:40:00
19393_N251WN_6072,SLC,2018-08-12T10:35:00
19393_N251WN_6072,DEN,2018-08-12T11:46:00
19393_N251WN_6072,DEN,2018-08-12T12:29:00
19393_N251WN_6072,PHX,2018-08-12T13:07:00
19393_N251WN_6686,SFO,2018-08-21T05:56:00
19393_N251WN_6686,LAX,2018-08-21T07:24:00
19393_N252WN_656,DEN,2018-08-30T05:49:00
19393_N252WN_656,PHX,2018-08-30T06:35:00
19393_N252WN_719,SLC,2018-08-21T12:20:00
19393_N252WN_719,LAS,2018-08-21T12:32:00
19393_N254WN_1372,SFO,2018-08-09T19:55:00
19393_N254WN_1372,LAS,2018-08-09T21:18:00
19393_N254WN_1372,SFO,2018-08-15T19:30:00
19393_N254WN_1372,LAS,2018-08-15T21:08:00
19393_N254WN_1577,DEN,2018-08-21T14:37:00
19393_N254WN_1577,PHX,2018-08-21T15:29:00
19393_N254WN_2344,SFO,2018-08-07T11:39:00
19393_N254WN_2344,PHX,2018-08-07T13:39:00
19393_N254WN_694,LAS,2018-08-14T00:05:00
19393_N254WN_694,SFO,2018-08-14T22:38:00
19393_N255WN_1656,DEN,2018-08-28T15:42:00
19393_N255WN_1656,ATL,2018-08-28T20:27:00
19393_N255WN_2207,MCO,2018-08-23T06:56:00
19393_N255WN_2207,FLL,2018-08-23T07:45:00
19393_N257WN_987,DEN,2018-08-29T15:54:00
19393_N257WN_987,SFO,2018-08-29T17:31:00
19393_N258WN_1540,SLC,2018-08-24T21:52:00
19393_N258WN_1540,PHX,2018-08-24T22:15:00
19393_N258WN_2207,MCO,2018-08-08T06:59:00
19393_N258WN_2207,FLL,2018-08-08T07:50:00
19393_N258WN_3016,MCO,2018-08-18T18:19:00
19393_N258WN_3016,ATL,2018-08-18T19:38:00
19393_N258WN_3847,DEN,2018-08-11T05:58:00
19393_N258WN_3847,ATL,2018-08-11T10:47:00
19393_N258WN_416,DTW,2018-08-03T15:41:00
19393_N258WN_416,LAS,2018-08-03T16:43:00
19393_N258WN_656,DEN,2018-08-10T06:00:00
19393_N258WN_656,PHX,2018-08-10T06:39:00
19393_N258WN_6811,DEN,2018-08-19T08:42:00
19393_N258WN_6811,LAX,2018-08-19T10:18:00
19393_N258WN_782,DEN,2018-08-31T20:14:00
19393_N258WN_782,LAX,2018-08-31T21:41:00
19393_N259WN_1540,SLC,2018-08-14T22:04:00
19393_N259WN_1540,PHX,2018-08-14T22:45:00
19393_N259WN_2193,SFO,2018-08-14T13:01:00
19393_N259WN_2193,DEN,2018-08-14T16:19:00
19393_N259WN_2193,DEN,2018-08-14T17:23:00
19393_N259WN_2193,PHX,2018-08-14T18:15:00
19393_N259WN_55,SLC,2018-08-27T12:20:00
19393_N259WN_55,PHX,2018-08-27T12:44:00
19393_N259WN_6109,SFO,2018-08-26T18:32:00
19393_N259WN_6109,LAS,2018-08-26T19:54:00
19393_N259WN_972,DEN,2018-08-28T06:59:00
19393_N259WN_972,PHX,2018-08-28T07:47:00
19393_N260WN_6117,DEN,2018-08-19T11:38:00
19393_N260WN_6117,PHX,2018-08-19T12:23:00
19393_N261WN_1956,ATL,2018-09-01T01:11:00
19393_N261WN_1956,DEN,2018-09-01T20:26:00
19393_N261WN_2491,SLC,2018-08-14T20:36:00
19393_N261WN_2491,DEN,2018-08-14T22:08:00
19393_N261WN_889,DEN,2018-08-03T08:03:00
19393_N261WN_889,PHX,2018-08-03T08:55:00
19393_N262WN_1078,SLC,2018-08-31T19:41:00
19393_N262WN_1078,LAX,2018-08-31T20:21:00
19393_N262WN_1372,SFO,2018-08-24T19:48:00
19393_N262WN_1372,LAS,2018-08-24T21:09:00
19393_N262WN_1453,SLC,2018-08-08T12:33:00
19393_N262WN_1453,LAX,2018-08-08T13:15:00
19393_N262WN_1744,MCO,2018-08-02T07:05:00
19393_N262WN_1744,FLL,2018-08-02T07:59:00
19393_N262WN_6430,SFO,2018-08-25T05:58:00
19393_N262WN_6430,DEN,2018-08-25T09:39:00
19393_N262WN_6434,DEN,2018-08-25T10:37:00
19393_N262WN_6434,SEA,2018-08-25T12:47:00
19393_N262WN_6620,SLC,2018-08-11T08:28:00
19393_N262WN_6620,DEN,2018-08-11T09:43:00
19393_N263WN_1104,MCO,2018-08-07T09:50:00
19393_N263WN_1104,FLL,2018-08-07T10:42:00
19393_N263WN_1683,MCO,2018-08-14T12:04:00
19393_N263WN_1683,FLL,2018-08-14T13:03:00
19393_N263WN_2285,DEN,2018-08-16T09:57:00
19393_N263WN_2285,LAS,2018-08-16T10:40:00
19393_N264LV_2193,DEN,2018-08-16T17:34:00
19393_N264LV_2193,PHX,2018-08-16T18:36:00
19393_N264LV_2476,SLC,2018-08-10T07:58:00
19393_N264LV_2476,DEN,2018-08-10T09:13:00
19393_N264LV_55,SLC,2018-08-21T12:29:00
19393_N264LV_55,PHX,2018-08-21T12:57:00
19393_N264LV_763,SLC,2018-08-23T20:46:00
19393_N264LV_763,LAS,2018-08-23T20:58:00
19393_N265WN_55,SLC,2018-08-10T12:25:00
19393_N265WN_55,PHX,2018-08-10T12:53:00
19393_N266WN_1066,SFO,2018-08-10T08:35:00
19393_N266WN_1066,LAX,2018-08-10T09:44:00
19393_N266WN_1069,SFO,2018-08-10T12:46:00
19393_N266WN_1069,LAX,2018-08-10T13:56:00
19393_N266WN_1071,SFO,2018-08-10T16:59:00
19393_N266WN_1071,LAX,2018-08-10T18:14:00
19393_N266WN_1073,SFO,2018-08-10T21:13:00
19393_N266WN_1073,LAX,2018-08-10T22:32:00
19393_N266WN_4766,SFO,2018-08-11T09:39:00
19393_N266WN_4766,LAX,2018-08-11T10:54:00
19393_N266WN_732,DTW,2018-08-02T20:09:00
19393_N266WN_732,DEN,2018-08-02T20:53:00
19393_N267WN_3193,SFO,2018-08-18T10:38:00
19393_N267WN_3193,LAS,2018-08-18T11:58:00
19393_N267WN_458,IAD,2018-08-30T18:09:00
19393_N267WN_458,MCO,2018-08-30T20:59:00
19393_N267WN_882,IAD,2018-08-30T09:25:00
19393_N267WN_882,FLL,2018-08-30T11:48:00
19393_N268WN_1132,MCO,2018-08-29T18:13:00
19393_N268WN_1132,ATL,2018-08-29T20:40:00
19393_N268WN_1247,SLC,2018-08-06T15:03:00
19393_N268WN_1247,DEN,2018-08-06T16:11:00
19393_N268WN_656,DEN,2018-08-09T05:48:00
19393_N268WN_656,PHX,2018-08-09T06:32:00
19393_N268WN_745,DEN,2018-08-22T22:05:00
19393_N268WN_745,LAX,2018-08-22T23:18:00
19393_N269WN_1817,SFO,2018-08-22T05:56:00
19393_N269WN_1817,DEN,2018-08-22T09:23:00
19393_N269WN_1817,DEN,2018-08-22T10:03:00
19393_N269WN_1817,PHX,2018-08-22T10:53:00
19393_N269WN_5134,DEN,2018-08-18T06:31:00
19393_N269WN_5134,PHX,2018-08-18T07:13:00
19393_N269WN_5884,SFO,2018-08-04T11:18:00
19393_N269WN_5884,LAS,2018-08-04T12:42:00
19393_N270WN_113,SLC,2018-08-30T05:34:00
19393_N270WN_113,PHX,2018-08-30T05:58:00
19393_N270WN_1540,SLC,2018-08-28T21:29:00
19393_N270WN_1540,PHX,2018-08-28T21:57:00
19393_N270WN_782,DEN,2018-08-14T22:38:00
19393_N270WN_782,LAX,2018-08-14T23:56:00
19393_N271LV_1132,MCO,2018-08-27T18:46:00
19393_N271LV_1132,ATL,2018-08-27T20:22:00
19393_N271LV_1453,SLC,2018-08-20T11:38:00
19393_N271LV_1453,LAX,2018-08-20T12:27:00
19393_N271LV_2088,SFO,2018-08-21T20:27:00
19393_N271LV_2088,PHX,2018-08-21T22:10:00
19393_N271LV_356,MCO,2018-08-10T14:10:00
19393_N271LV_356,ATL,2018-08-10T15:25:00
19393_N271LV_3947,DEN,2018-08-11T20:18:00
19393_N271LV_3947,PHX,2018-08-11T20:51:00
19393_N271LV_5088,SFO,2018-08-05T11:55:00
19393_N271LV_5088,DEN,2018-08-05T15:28:00
19393_N271LV_5898,MCO,2018-08-25T12:03:00
19393_N271LV_5898,FLL,2018-08-25T13:08:00
19393_N271LV_767,DEN,2018-08-02T18:15:00
19393_N271LV_767,MCO,2018-08-02T23:50:00
19393_N272WN_1763,DEN,2018-08-27T09:12:00
19393_N272WN_1763,SEA,2018-08-27T11:20:00
19393_N272WN_1817,SFO,2018-08-16T05:48:00
19393_N272WN_1817,DEN,2018-08-16T09:09:00
19393_N272WN_1817,DEN,2018-08-16T09:56:00
19393_N272WN_1817,PHX,2018-08-16T10:35:00
19393_N272WN_1837,SFO,2018-08-15T10:06:00
19393_N272WN_1837,LAX,2018-08-15T11:31:00
19393_N272WN_2082,SFO,2018-08-14T19:44:00
19393_N272WN_2082,PHX,2018-08-14T21:44:00
19393_N272WN_458,IAD,2018-08-24T18:05:00
19393_N272WN_458,MCO,2018-08-24T20:03:00
19393_N272WN_664,DTW,2018-08-06T07:49:00
19393_N272WN_664,ATL,2018-08-06T09:37:00
19393_N272WN_6686,SFO,2018-08-15T05:52:00
19393_N272WN_6686,LAX,2018-08-15T07:15:00
19393_N272WN_719,SLC,2018-08-08T12:17:00
19393_N272WN_719,LAS,2018-08-08T12:32:00
19393_N272WN_882,IAD,2018-08-24T09:20:00
19393_N272WN_882,FLL,2018-08-24T11:45:00
19393_N273WN_1078,SLC,2018-08-21T19:19:00
19393_N273WN_1078,LAX,2018-08-21T20:25:00
19393_N273WN_3832,SFO,2018-08-27T00:04:00
19393_N273WN_3832,DEN,2018-08-27T22:30:00
19393_N273WN_594,SLC,2018-08-15T10:18:00
19393_N273WN_594,LAS,2018-08-15T10:28:00
19393_N273WN_6620,SLC,2018-08-25T08:20:00
19393_N273WN_6620,DEN,2018-08-25T09:38:00
19393_N274WN_1577,DEN,2018-08-28T14:36:00
19393_N274WN_1577,PHX,2018-08-28T15:24:00
19393_N274WN_4168,IAD,2018-08-25T14:36:00
19393_N274WN_4168,ATL,2018-08-25T16:08:00
19393_N274WN_4547,MCO,2018-08-12T18:09:00
19393_N274WN_4547,ATL,2018-08-12T19:50:00
19393_N274WN_55,SLC,2018-08-24T12:24:00
19393_N274WN_55,PHX,2018-08-24T12:51:00
19393_N275WN_161,SFO,2018-08-20T16:46:00
19393_N275WN_161,LAS,2018-08-20T18:08:00
19393_N275WN_1956,DEN,2018-08-21T17:48:00
19393_N275WN_1956,ATL,2018-08-21T22:43:00
19393_N275WN_2012,MCO,2018-08-30T09:56:00
19393_N275WN_2012,ATL,2018-08-30T11:14:00
19393_N275WN_458,IAD,2018-08-07T21:21:00
19393_N275WN_458,MCO,2018-08-07T23:29:00
19393_N275WN_784,SFO,2018-08-20T08:53:00
19393_N275WN_784,LAS,2018-08-20T10:17:00
19393_N275WN_882,IAD,2018-08-07T09:20:00
19393_N275WN_882,FLL,2018-08-07T11:38:00
19393_N275WN_987,DEN,2018-08-17T16:03:00
19393_N275WN_987,SFO,2018-08-17T17:50:00
19393_N276WN_1817,SFO,2018-08-09T05:50:00
19393_N276WN_1817,DEN,2018-08-09T09:16:00
19393_N276WN_1817,DEN,2018-08-09T10:02:00
19393_N276WN_1817,PHX,2018-08-09T11:02:00
19393_N276WN_1888,SLC,2018-08-28T06:10:00
19393_N276WN_1888,LAS,2018-08-28T06:20:00
19393_N276WN_2077,DEN,2018-08-07T08:55:00
19393_N276WN_2077,LAX,2018-08-07T10:24:00
19393_N276WN_2239,SFO,2018-08-31T06:58:00
19393_N276WN_2239,LAX,2018-08-31T08:42:00
19393_N276WN_2545,DEN,2018-08-08T15:10:00
19393_N276WN_2545,LAX,2018-08-08T16:18:00
19393_N277WN_1894,SLC,2018-08-30T07:25:00
19393_N277WN_1894,LAX,2018-08-30T08:11:00
19393_N277WN_1921,SFO,2018-08-06T13:06:00
19393_N277WN_1921,DEN,2018-08-06T16:32:00
19393_N277WN_2059,DEN,2018-08-06T09:19:00
19393_N277WN_2059,LAS,2018-08-06T10:04:00
19393_N277WN_2422,DTW,2018-08-13T18:01:00
19393_N277WN_2422,ATL,2018-08-13T19:56:00
19393_N277WN_3299,SFO,2018-08-19T05:51:00
19393_N277WN_3299,DEN,2018-08-19T09:16:00
19393_N277WN_656,DEN,2018-08-15T05:47:00
19393_N277WN_656,PHX,2018-08-15T06:30:00
19393_N278WN_161,SFO,2018-08-10T16:36:00
19393_N278WN_161,LAS,2018-08-10T18:03:00
19393_N278WN_2545,DEN,2018-08-09T14:47:00
19393_N278WN_2545,LAX,2018-08-09T16:00:00
19393_N278WN_2545,DEN,2018-08-13T14:35:00
19393_N278WN_2545,LAX,2018-08-13T15:52:00
19393_N278WN_2546,LAS,2018-08-15T00:10:00
19393_N278WN_2546,DEN,2018-08-15T23:13:00
19393_N278WN_3847,DEN,2018-08-18T05:57:00
19393_N278WN_3847,ATL,2018-08-18T10:45:00
19393_N278WN_784,SFO,2018-08-10T08:43:00
19393_N278WN_784,LAS,2018-08-10T10:09:00
19393_N278WN_853,IAD,2018-08-01T07:43:00
19393_N278WN_853,FLL,2018-08-01T10:26:00
19393_N278WN_933,MCO,2018-08-14T10:10:00
19393_N278WN_933,DEN,2018-08-14T11:47:00
19393_N278WN_933,DEN,2018-08-14T12:43:00
19393_N278WN_933,SEA,2018-08-14T14:41:00
19393_N279WN_1107,DEN,2018-08-13T23:03:00
19393_N279WN_1107,LAS,2018-08-13T23:43:00
19393_N279WN_1839,SFO,2018-08-09T14:43:00
19393_N279WN_1839,LAX,2018-08-09T16:16:00
19393_N279WN_195,SLC,2018-08-08T14:00:00
19393_N279WN_195,DEN,2018-08-08T15:22:00
19393_N279WN_3113,SFO,2018-08-05T17:06:00
19393_N279WN_3113,PHX,2018-08-05T18:49:00
19393_N279WN_425,DEN,2018-08-05T14:16:00
19393_N279WN_425,SFO,2018-08-05T16:06:00
19393_N279WN_719,SLC,2018-08-10T12:18:00
19393_N279WN_719,LAS,2018-08-10T12:27:00
19393_N280WN_1071,SFO,2018-08-29T17:04:00
19393_N280WN_1071,LAX,2018-08-29T18:36:00
19393_N280WN_1073,SFO,2018-08-29T21:05:00
19393_N280WN_1073,LAX,2018-08-29T23:03:00
19393_N280WN_1956,DEN,2018-08-23T17:31:00
19393_N280WN_1956,ATL,2018-08-23T22:27:00
19393_N280WN_2193,DEN,2018-08-03T16:19:00
19393_N280WN_2193,ATL,2018-08-03T21:12:00
19393_N280WN_2473,DTW,2018-08-17T11:47:00
19393_N280WN_2473,LAS,2018-08-17T12:47:00
19393_N280WN_664,DTW,2018-08-02T07:47:00
19393_N280WN_664,ATL,2018-08-02T09:46:00
19393_N281WN_161,SFO,2018-08-23T17:21:00
19393_N281WN_161,LAS,2018-08-23T18:43:00
19393_N281WN_2545,DEN,2018-08-22T14:35:00
19393_N281WN_2545,LAX,2018-08-22T16:03:00
19393_N281WN_4131,SLC,2018-08-12T18:05:00
19393_N281WN_4131,PHX,2018-08-12T21:42:00
19393_N281WN_6769,DEN,2018-08-12T13:33:00
19393_N281WN_6769,PHX,2018-08-12T14:20:00
19393_N281WN_784,SFO,2018-08-23T09:11:00
19393_N281WN_784,LAS,2018-08-23T10:31:00
19393_N281WN_987,DEN,2018-08-16T15:59:00
19393_N281WN_987,SFO,2018-08-16T17:28:00
19393_N282WN_1078,SLC,2018-08-29T19:16:00
19393_N282WN_1078,LAX,2018-08-29T20:09:00
19393_N282WN_1132,MCO,2018-08-10T18:53:00
19393_N282WN_1132,ATL,2018-08-10T20:24:00
19393_N282WN_1839,SFO,2018-08-23T14:19:00
19393_N282WN_1839,LAX,2018-08-23T15:47:00
19393_N282WN_2239,SFO,2018-08-24T06:56:00
19393_N282WN_2239,LAX,2018-08-24T08:47:00
19393_N282WN_3974,DEN,2018-08-05T19:37:00
19393_N282WN_3974,LAX,2018-08-05T21:14:00
19393_N282WN_4086,DEN,2018-08-12T19:22:00
19393_N282WN_4086,LAS,2018-08-12T20:18:00
19393_N282WN_4912,DTW,2018-08-18T14:31:00
19393_N282WN_4912,ATL,2018-08-18T16:59:00
19393_N282WN_55,SLC,2018-08-07T12:27:00
19393_N282WN_55,PHX,2018-08-07T12:57:00
19393_N282WN_55,SLC,2018-08-09T12:33:00
19393_N282WN_55,PHX,2018-08-09T13:07:00
19393_N282WN_6161,DEN,2018-08-26T07:52:00
19393_N282WN_6161,LAS,2018-08-26T08:43:00
19393_N282WN_6458,SFO,2018-08-26T12:03:00
19393_N282WN_6458,PHX,2018-08-26T13:55:00
19393_N282WN_6593,MCO,2018-08-25T17:00:00
19393_N282WN_6593,ATL,2018-08-25T18:51:00
19393_N282WN_694,SFO,2018-08-28T21:18:00
19393_N282WN_694,LAS,2018-08-28T22:34:00
19393_N283WN_2232,FLL,2018-08-04T00:19:00
19393_N283WN_2232,DEN,2018-08-04T18:29:00
19393_N283WN_2313,MCO,2018-08-27T16:09:00
19393_N283WN_2313,ATL,2018-08-27T17:46:00
19393_N283WN_5194,SLC,2018-08-05T17:15:00
19393_N283WN_5194,DEN,2018-08-05T18:26:00
19393_N284WN_2207,MCO,2018-08-09T06:58:00
19393_N284WN_2207,FLL,2018-08-09T07:47:00
19393_N284WN_692,SLC,2018-08-18T18:38:00
19393_N284WN_692,LAS,2018-08-18T19:03:00
19393_N285WN_1168,DEN,2018-08-13T07:31:00
19393_N285WN_1168,LAX,2018-08-13T08:43:00
19393_N285WN_1453,SLC,2018-08-16T10:53:00
19393_N285WN_1453,LAX,2018-08-16T11:44:00
19393_N285WN_1808,SFO,2018-08-01T07:22:00
19393_N285WN_1808,PHX,2018-08-01T09:22:00
19393_N285WN_1814,SFO,2018-08-13T11:39:00
19393_N285WN_1814,LAX,2018-08-13T12:58:00
19393_N285WN_2138,SFO,2018-08-13T15:58:00
19393_N285WN_2138,DEN,2018-08-13T19:37:00
19393_N285WN_2516,DEN,2018-08-16T18:35:00
19393_N285WN_2516,PHX,2018-08-16T19:20:00
19393_N285WN_356,MCO,2018-08-23T13:13:00
19393_N285WN_356,ATL,2018-08-23T14:36:00
19393_N286WN_1656,DEN,2018-08-08T15:21:00
19393_N286WN_1656,ATL,2018-08-08T22:47:00
19393_N286WN_1851,SFO,2018-08-10T07:10:00
19393_N286WN_1851,LAS,2018-08-10T08:31:00
19393_N286WN_2088,SFO,2018-08-13T20:46:00
19393_N286WN_2088,PHX,2018-08-13T22:38:00
19393_N286WN_977,SLC,2018-08-02T18:06:00
19393_N286WN_977,PHX,2018-08-02T18:32:00
19393_N287WN_1104,MCO,2018-08-30T09:57:00
19393_N287WN_1104,FLL,2018-08-30T11:03:00
19393_N287WN_120,MCO,2018-08-22T19:50:00
19393_N287WN_120,ATL,2018-08-22T21:10:00
19393_N287WN_2012,MCO,2018-08-27T10:01:00
19393_N287WN_2012,ATL,2018-08-27T11:19:00
19393_N287WN_2422,DTW,2018-08-31T17:32:00
19393_N287WN_2422,ATL,2018-08-31T19:22:00
19393_N288WN_113,SLC,2018-08-08T05:40:00
19393_N288WN_113,PHX,2018-08-08T06:05:00
19393_N288WN_1423,SLC,2018-08-06T23:35:00
19393_N288WN_1423,LAS,2018-08-06T23:44:00
19393_N288WN_1680,MCO,2018-08-21T15:08:00
19393_N288WN_1680,DEN,2018-08-21T16:51:00
19393_N288WN_1795,SLC,2018-08-03T11:07:00
19393_N288WN_1795,PHX,2018-08-03T11:33:00
19393_N288WN_1888,SLC,2018-08-13T06:08:00
19393_N288WN_1888,LAS,2018-08-13T06:16:00
19393_N288WN_2084,DEN,2018-08-08T01:10:00
19393_N288WN_2084,SEA,2018-08-08T02:52:00
19393_N288WN_2285,DEN,2018-08-10T10:03:00
19393_N288WN_2285,LAS,2018-08-10T10:44:00
19393_N288WN_2399,SLC,2018-08-27T14:40:00
19393_N288WN_2399,PHX,2018-08-27T15:08:00
19393_N288WN_2516,DEN,2018-08-10T18:35:00
19393_N288WN_2516,PHX,2018-08-10T19:14:00
19393_N288WN_2554,DEN,2018-08-01T05:43:00
19393_N288WN_2554,LAS,2018-08-01T06:29:00
19393_N288WN_259,MCO,2018-08-30T18:35:00
19393_N288WN_259,LAS,2018-08-30T20:05:00
19393_N288WN_3894,DEN,2018-08-04T16:56:00
19393_N288WN_3894,SEA,2018-08-04T18:49:00
19393_N288WN_5324,IAD,2018-08-12T20:02:00
19393_N288WN_5324,DEN,2018-08-12T21:29:00
19393_N289CT_2516,DEN,2018-08-31T18:58:00
19393_N289CT_2516,PHX,2018-08-31T19:38:00
19393_N289CT_5168,SLC,2018-08-25T15:46:00
19393_N289CT_5168,DEN,2018-08-25T16:58:00
19393_N289CT_771,IAD,2018-08-02T10:55:00
19393_N289CT_771,ATL,2018-08-02T13:01:00
19393_N290WN_2287,DEN,2018-08-06T12:08:00
19393_N290WN_2287,PHX,2018-08-06T12:55:00
19393_N290WN_4799,SFO,2018-08-05T20:38:00
19393_N290WN_4799,PHX,2018-08-05T22:27:00
19393_N291WN_1706,DTW,2018-08-23T20:27:00
19393_N291WN_1706,DEN,2018-08-23T21:22:00
19393_N291WN_1894,SLC,2018-08-22T07:22:00
19393_N291WN_1894,LAX,2018-08-22T08:07:00
19393_N291WN_2005,MCO,2018-08-01T19:56:00
19393_N291WN_2005,ATL,2018-08-01T21:49:00
19393_N291WN_2545,DEN,2018-08-31T16:08:00
19393_N291WN_2545,LAX,2018-08-31T17:50:00
19393_N292WN_1066,SFO,2018-08-07T08:35:00
19393_N292WN_1066,LAX,2018-08-07T10:09:00
19393_N292WN_1069,SFO,2018-08-07T12:45:00
19393_N292WN_1069,LAX,2018-08-07T14:12:00
19393_N292WN_1071,SFO,2018-08-07T17:20:00
19393_N292WN_1071,LAX,2018-08-07T18:48:00
19393_N292WN_2545,DEN,2018-08-20T14:38:00
19393_N292WN_2545,LAX,2018-08-20T15:54:00
19393_N292WN_4279,SLC,2018-08-18T08:03:00
19393_N292WN_4279,LAX,2018-08-18T08:58:00
19393_N292WN_4776,DEN,2018-08-04T20:46:00
19393_N292WN_4776,SEA,2018-08-04T22:34:00
19393_N293WN_2138,SFO,2018-08-14T17:03:00
19393_N293WN_2138,DEN,2018-08-14T20:39:00
19393_N293WN_2239,SFO,2018-08-30T06:57:00
19393_N293WN_2239,LAX,2018-08-30T08:13:00
19393_N293WN_2313,MCO,2018-08-07T17:03:00
19393_N293WN_2313,ATL,2018-08-07T18:30:00
19393_N293WN_2344,SFO,2018-08-10T11:22:00
19393_N293WN_2344,PHX,2018-08-10T13:11:00
19393_N293WN_6686,SFO,2018-08-14T05:57:00
19393_N293WN_6686,LAX,2018-08-14T07:22:00
19393_N294WN_1078,SLC,2018-08-23T19:18:00
19393_N294WN_1078,LAX,2018-08-23T20:13:00
19393_N294WN_161,SFO,2018-08-27T16:33:00
19393_N294WN_161,LAS,2018-08-27T18:31:00
19393_N294WN_1795,SLC,2018-08-06T11:29:00
19393_N294WN_1795,PHX,2018-08-06T11:55:00
19393_N294WN_2190,MCO,2018-08-13T06:24:00
19393_N294WN_2190,ATL,2018-08-13T07:46:00
19393_N294WN_4827,SFO,2018-08-05T06:45:00
19393_N294WN_4827,PHX,2018-08-05T08:32:00
19393_N294WN_6713,SLC,2018-08-26T07:50:00
19393_N294WN_6713,DEN,2018-08-26T09:00:00
19393_N294WN_6714,DEN,2018-08-26T15:11:00
19393_N294WN_6714,LAX,2018-08-26T17:32:00
19393_N294WN_784,SFO,2018-08-27T08:58:00
19393_N294WN_784,LAS,2018-08-27T10:28:00
19393_N295WN_1247,SLC,2018-08-02T15:14:00
19393_N295WN_1247,DEN,2018-08-02T16:35:00
19393_N295WN_1888,SLC,2018-08-08T06:08:00
19393_N295WN_1888,LAS,2018-08-08T06:17:00
19393_N295WN_259,MCO,2018-08-08T18:28:00
19393_N295WN_259,LAS,2018-08-08T20:01:00
19393_N295WN_2966,DEN,2018-08-19T13:10:00
19393_N295WN_2966,MCO,2018-08-19T21:23:00
19393_N295WN_2968,MCO,2018-08-19T21:57:00
19393_N295WN_2968,DEN,2018-08-19T23:40:00
19393_N295WN_4224,MCO,2018-08-19T10:41:00
19393_N295WN_4224,DEN,2018-08-19T12:14:00
19393_N295WN_656,DEN,2018-08-20T05:50:00
19393_N295WN_656,PHX,2018-08-20T06:31:00
19393_N295WN_694,SFO,2018-08-15T22:25:00
19393_N295WN_694,LAS,2018-08-15T23:42:00
19393_N295WN_782,DEN,2018-08-09T22:01:00
19393_N295WN_782,LAX,2018-08-09T23:05:00
19393_N295WN_783,SLC,2018-08-14T17:54:00
19393_N295WN_783,PHX,2018-08-14T18:35:00
19393_N296WN_1453,SLC,2018-08-09T10:56:00
19393_N296WN_1453,LAX,2018-08-09T11:32:00
19393_N296WN_1888,SLC,2018-08-29T06:06:00
19393_N296WN_1888,LAS,2018-08-29T06:16:00
19393_N296WN_3361,IAD,2018-08-12T18:56:00
19393_N296WN_3361,MCO,2018-08-12T21:15:00
19393_N297WN_1540,SLC,2018-08-30T21:45:00
19393_N297WN_1540,PHX,2018-08-30T22:12:00
19393_N297WN_1577,DEN,2018-08-10T15:48:00
19393_N297WN_1577,PHX,2018-08-10T16:32:00
19393_N297WN_1839,SFO,2018-08-30T14:37:00
19393_N297WN_1839,LAX,2018-08-30T15:53:00
19393_N297WN_2199,FLL,2018-08-02T00:38:00
19393_N297WN_2199,MCO,2018-08-02T23:46:00
19393_N298WN_1656,DEN,2018-08-07T15:27:00
19393_N298WN_1656,ATL,2018-08-07T20:26:00
19393_N298WN_1865,DEN,2018-08-20T17:40:00
19393_N298WN_1865,MCO,2018-08-20T23:04:00
19393_N298WN_2026,DEN,2018-08-13T14:22:00
19393_N298WN_2026,LAS,2018-08-13T15:15:00
19393_N298WN_2084,DEN,2018-08-22T22:14:00
19393_N298WN_2084,SEA,2018-08-22T23:53:00
19393_N298WN_2190,MCO,2018-08-21T06:21:00
19393_N298WN_2190,ATL,2018-08-21T07:45:00
19393_N298WN_3300,DEN,2018-08-05T09:16:00
19393_N298WN_3300,ATL,2018-08-05T14:02:00
19393_N298WN_3983,SFO,2018-08-04T19:52:00
19393_N298WN_3983,PHX,2018-08-04T21:40:00
19393_N299WN_2233,DEN,2018-08-01T16:02:00
19393_N299WN_2233,LAS,2018-08-01T16:43:00
19393_N299WN_3832,SFO,2018-08-13T00:01:00
19393_N299WN_3832,DEN,2018-08-13T22:26:00
19393_N299WN_656,DEN,2018-08-29T05:48:00
19393_N299WN_656,PHX,2018-08-29T06:31:00
19393_N299WN_690,DTW,2018-08-28T06:28:00
19393_N299WN_690,DEN,2018-08-28T07:19:00
19393_N299WN_719,SLC,2018-08-15T12:20:00
19393_N299WN_719,LAS,2018-08-15T12:29:00
19393_N400WN_1618,MCO,2018-08-19T12:38:00
19393_N400WN_1618,FLL,2018-08-19T13:28:00
19393_N400WN_2088,SFO,2018-08-17T20:22:00
19393_N400WN_2088,PHX,2018-08-17T22:04:00
19393_N400WN_5229,SFO,2018-08-04T07:28:00
19393_N400WN_5229,DEN,2018-08-04T10:35:00
19393_N400WN_763,SLC,2018-08-28T20:11:00
19393_N400WN_763,LAS,2018-08-28T20:23:00
19393_N401WN_1851,SFO,2018-08-13T07:13:00
19393_N401WN_1851,LAS,2018-08-13T09:12:00
