case,activity,time
4413,8,2012-08-30T23:52:54Z
4413,6,2012-08-31T14:59:00Z
4416,1,2012-08-31T17:02:30Z
4416,8,2012-08-31T18:38:20Z
4416,8,2012-08-31T18:40:05Z
4416,6,2012-08-31T23:10:58Z
4418,1,2012-09-03T17:56:06Z
4418,8,2012-09-03T17:56:44Z
4418,6,2012-09-03T18:13:06Z
4419,1,2012-09-03T18:50:54Z
4419,9,2012-09-03T18:52:34Z
4419,6,2012-09-03T23:52:09Z
4420,1,2012-09-03T23:57:19Z
4420,8,2012-09-04T00:10:07Z
4420,6,2012-09-04T00:17:42Z
4429,1,2012-09-04T15:09:20Z
4429,8,2012-09-04T15:16:55Z
4429,6,2012-09-04T16:09:25Z
4430,1,2012-09-04T21:52:49Z
4430,8,2012-09-04T22:37:34Z
4430,6,2012-09-04T23:47:56Z
4444,1,2012-09-05T15:13:32Z
4444,8,2012-09-05T16:54:11Z
4444,6,2012-09-05T16:59:29Z
4446,1,2012-09-05T17:53:57Z
4446,8,2012-09-05T18:06:37Z
4446,6,2012-09-05T18:07:42Z
4448,1,2012-09-05T18:07:53Z
4448,8,2012-09-05T20:43:03Z
4448,6,2012-09-05T22:46:51Z
4452,1,2012-09-05T22:49:30Z
4452,8,2012-09-05T23:05:25Z
4452,6,2012-09-06T15:14:39Z
4455,1,2012-09-06T15:19:03Z
4455,8,2012-09-06T16:45:04Z
4455,6,2012-09-06T21:21:33Z
4459,1,2012-09-06T22:38:27Z
4459,8,2012-09-06T22:56:16Z
4459,9,2012-09-07T15:20:40Z
4459,6,2012-09-07T18:10:52Z
4460,1,2012-09-07T20:24:46Z
4460,8,2012-09-07T20:34:58Z
4460,6,2012-09-07T21:10:25Z
4461,1,2012-09-10T16:07:48Z
4461,8,2012-09-10T17:51:17Z
4461,6,2012-09-10T18:36:32Z
4466,1,2012-09-10T18:50:47Z
4466,9,2012-09-10T23:35:07Z
4466,6,2012-09-10T23:35:07Z
4468,1,2012-09-11T23:56:14Z
4468,6,2012-09-12T15:54:49Z
4469,1,2012-09-12T17:42:16Z
4469,8,2012-09-12T21:48:45Z
4469,6,2012-09-12T22:44:26Z
4475,1,2012-09-13T15:57:08Z
4475,8,2012-09-13T20:53:30Z
4475,6,2012-09-13T20:53:31Z
4491,1,2012-09-13T21:22:30Z
4491,8,2012-09-13T21:52:09Z
4491,6,2012-09-13T22:58:00Z
4498,1,2012-09-14T15:17:52Z
4498,8,2012-09-14T15:18:18Z
4498,9,2012-09-14T15:52:56Z
4498,6,2012-09-14T22:06:25Z
4508,1,2012-09-17T15:35:57Z
4508,8,2012-09-17T15:38:19Z
4508,6,2012-09-17T17:46:52Z
4515,1,2012-09-17T17:56:36Z
4515,8,2012-09-18T23:18:05Z
4515,6,2012-09-19T16:10:34Z
4522,1,2012-09-19T17:24:49Z
4522,8,2012-09-19T18:00:15Z
4522,9,2012-09-19T22:17:02Z
4522,6,2012-09-20T18:32:58Z
4526,1,2012-09-20T21:22:50Z
4526,8,2012-09-20T22:10:58Z
4526,6,2012-09-20T22:11:56Z
4531,8,2012-09-21T15:17:58Z
4531,6,2012-09-21T15:37:37Z
4533,1,2012-09-21T15:52:00Z
4533,8,2012-09-21T16:35:54Z
4533,6,2012-09-21T16:36:06Z
4538,1,2012-09-21T18:36:12Z
4538,8,2012-09-21T18:55:27Z
4538,8,2012-09-21T20:17:57Z
4538,8,2012-09-21T20:21:03Z
4538,6,2012-09-21T20:21:24Z
4541,1,2012-09-21T20:25:06Z
4541,8,2012-09-21T21:52:10Z
4541,6,2012-09-24T15:01:36Z
4542,1,2012-09-24T15:37:21Z
4542,8,2012-09-24T16:04:04Z
4542,6,2012-09-24T18:34:04Z
4545,1,2012-09-24T18:34:33Z
4545,8,2012-09-24T18:34:43Z
4545,9,2012-09-25T15:11:43Z
4545,6,2012-09-25T18:02:15Z
4546,1,2012-09-25T23:24:43Z
4546,1,2012-09-25T23:52:31Z
4546,6,2012-09-25T23:58:23Z
4547,1,2012-09-27T15:37:43Z
4547,8,2012-09-27T15:48:18Z
4547,6,2012-09-27T22:03:27Z
4551,1,2012-09-27T22:04:02Z
4551,8,2012-09-28T18:14:14Z
4551,9,2012-09-28T18:39:23Z
4551,6,2012-09-28T21:55:43Z
4552,1,2012-09-28T23:42:27Z
4552,8,2012-10-01T16:22:48Z
4552,6,2012-10-01T18:48:57Z
4554,1,2012-10-01T18:53:35Z
4554,8,2012-10-01T18:54:09Z
4554,9,2012-10-01T18:54:36Z
4554,8,2012-10-02T15:03:02Z
4554,9,2012-10-02T15:03:22Z
4554,6,2012-10-02T16:08:41Z
4555,1,2012-10-02T17:25:49Z
4555,8,2012-10-02T22:25:04Z
4555,6,2012-10-02T22:25:04Z
4556,1,2012-10-04T16:00:50Z
4556,8,2012-10-04T21:48:13Z
4556,6,2012-10-08T15:58:09Z
4557,1,2012-10-08T16:52:13Z
4557,8,2012-10-09T17:29:52Z
4557,6,2012-10-09T17:32:21Z
4559,1,2012-10-10T00:20:22Z
4559,8,2012-10-12T16:57:20Z
4559,6,2012-10-12T17:04:07Z
4560,1,2012-10-12T17:16:02Z
4560,8,2012-10-12T17:19:53Z
4560,6,2012-10-12T17:24:03Z
4562,1,2012-10-12T18:15:01Z
4562,8,2012-10-12T18:16:27Z
4562,8,2012-10-12T18:21:41Z
4562,6,2012-10-12T18:23:31Z
4566,1,2012-10-12T19:10:56Z
4566,8,2012-10-12T23:00:16Z
4566,6,2012-10-12T23:00:54Z
4567,1,2012-10-12T23:01:58Z
4567,8,2012-10-16T16:19:20Z
4567,9,2012-10-17T16:16:18Z
4567,8,2012-10-17T16:17:40Z
4567,9,2012-10-17T16:18:06Z
4567,6,2012-10-17T19:41:09Z
4570,1,2012-10-17T19:41:10Z
4570,8,2012-10-17T20:49:01Z
4570,6,2012-10-18T16:33:48Z
4570,6,2012-10-19T17:02:02Z
4576,1,2012-10-19T17:49:50Z
4576,8,2012-10-22T18:49:41Z
4576,6,2012-10-23T18:32:01Z
4580,8,2012-10-26T18:32:20Z
4580,9,2012-10-30T01:12:01Z
4580,6,2012-11-06T01:41:28Z
