case,activity,time
817,6,2012-02-11T00:14:48Z
819,1,2012-02-11T00:24:24Z
819,8,2012-02-11T00:48:04Z
819,6,2012-02-11T00:53:23Z
829,1,2012-02-11T01:27:16Z
829,8,2012-02-11T02:05:32Z
829,6,2012-02-11T02:17:38Z
834,1,2012-02-11T02:56:52Z
834,1,2012-02-13T17:07:40Z
834,8,2012-02-13T17:08:00Z
834,6,2012-02-13T17:38:59Z
836,1,2012-02-13T17:39:33Z
836,8,2012-02-13T17:59:31Z
836,2,2012-02-13T18:00:09Z
836,5,2012-02-13T18:15:33Z
836,5,2012-02-13T18:19:18Z
836,6,2012-02-13T18:45:02Z
840,1,2012-02-13T18:45:33Z
840,8,2012-02-13T18:57:14Z
840,6,2012-02-13T19:11:51Z
844,1,2012-02-13T19:23:54Z
844,8,2012-02-13T20:31:45Z
844,6,2012-02-13T20:32:49Z
853,1,2012-02-13T20:42:19Z
853,8,2012-02-13T23:10:02Z
853,6,2012-02-14T00:04:30Z
857,1,2012-02-14T00:04:39Z
857,8,2012-02-14T00:04:51Z
857,9,2012-02-14T00:11:25Z
857,6,2012-02-14T00:14:30Z
859,1,2012-02-14T00:29:36Z
859,8,2012-02-14T00:30:02Z
859,6,2012-02-14T17:59:59Z
866,1,2012-02-14T19:07:04Z
866,8,2012-02-14T19:21:51Z
866,6,2012-02-14T19:22:10Z
872,1,2012-02-14T19:25:44Z
872,8,2012-02-14T19:29:54Z
872,6,2012-02-14T19:34:26Z
876,1,2012-02-14T20:05:29Z
876,8,2012-02-14T20:20:11Z
876,9,2012-02-14T20:32:51Z
876,6,2012-02-14T20:48:20Z
877,1,2012-02-14T20:48:30Z
877,8,2012-02-14T20:51:06Z
877,9,2012-02-14T20:55:20Z
877,6,2012-02-14T21:00:54Z
880,1,2012-02-14T21:01:09Z
880,8,2012-02-14T21:01:48Z
880,6,2012-02-14T22:24:02Z
882,1,2012-02-14T23:41:47Z
882,8,2012-02-15T00:08:50Z
882,6,2012-02-15T01:28:17Z
883,1,2012-02-15T01:37:51Z
883,8,2012-02-15T01:38:48Z
883,9,2012-02-15T01:45:38Z
883,8,2012-02-15T01:45:38Z
883,9,2012-02-15T18:15:32Z
883,6,2012-02-15T18:18:13Z
883,6,2012-02-15T18:20:13Z
886,1,2012-02-15T18:20:54Z
886,8,2012-02-15T18:30:22Z
886,6,2012-02-15T18:34:06Z
888,1,2012-02-15T18:35:36Z
888,8,2012-02-15T19:07:50Z
888,6,2012-02-15T20:07:17Z
892,1,2012-02-15T20:19:41Z
892,8,2012-02-15T20:25:07Z
892,6,2012-02-15T20:29:00Z
897,1,2012-02-15T20:48:09Z
897,8,2012-02-15T22:06:58Z
897,6,2012-02-15T22:06:59Z
898,1,2012-02-15T23:06:49Z
898,8,2012-02-15T23:22:40Z
898,9,2012-02-15T23:25:54Z
898,6,2012-02-16T01:18:43Z
901,1,2012-02-16T01:40:43Z
901,6,2012-02-16T01:40:55Z
901,6,2012-02-16T01:43:00Z
909,1,2012-02-16T01:43:38Z
909,8,2012-02-16T01:48:51Z
909,6,2012-02-16T18:27:08Z
910,1,2012-02-16T18:27:16Z
910,8,2012-02-16T19:41:39Z
910,6,2012-02-16T19:41:50Z
914,1,2012-02-16T19:45:32Z
914,8,2012-02-16T19:45:41Z
914,6,2012-02-16T19:46:23Z
931,1,2012-02-16T20:19:37Z
931,8,2012-02-16T20:40:57Z
931,6,2012-02-17T01:04:39Z
934,1,2012-02-17T01:13:24Z
934,8,2012-02-17T01:21:10Z
934,6,2012-02-17T01:49:17Z
934,6,2012-02-17T17:02:22Z
937,1,2012-02-17T17:25:51Z
937,8,2012-02-17T17:37:27Z
937,4,2012-02-17T17:38:07Z
937,6,2012-02-17T17:40:51Z
938,1,2012-02-17T17:40:51Z
938,8,2012-02-17T17:50:03Z
938,9,2012-02-17T18:01:26Z
938,6,2012-02-17T18:07:02Z
950,1,2012-02-17T18:23:20Z
950,8,2012-02-17T18:36:22Z
950,6,2012-02-17T18:40:26Z
954,1,2012-02-17T22:09:27Z
954,8,2012-02-17T23:33:50Z
954,6,2012-02-17T23:43:55Z
958,1,2012-02-17T23:45:57Z
958,8,2012-02-17T23:57:34Z
958,9,2012-02-18T01:44:34Z
958,8,2012-02-20T17:07:43Z
958,6,2012-02-20T17:07:57Z
962,1,2012-02-20T17:47:32Z
962,8,2012-02-20T18:28:55Z
962,6,2012-02-20T18:29:03Z
967,1,2012-02-20T18:32:11Z
967,8,2012-02-20T19:03:08Z
967,6,2012-02-20T19:26:08Z
968,1,2012-02-20T19:32:31Z
968,8,2012-02-20T19:40:00Z
968,6,2012-02-20T20:45:35Z
970,1,2012-02-20T22:44:36Z
970,8,2012-02-21T01:53:21Z
970,6,2012-02-21T01:53:31Z
972,1,2012-02-21T02:03:32Z
972,8,2012-02-21T17:33:11Z
972,6,2012-02-21T19:40:26Z
975,1,2012-02-21T20:15:35Z
975,8,2012-02-21T20:15:46Z
975,6,2012-02-21T23:56:34Z
975,6,2012-02-22T00:27:10Z
976,1,2012-02-22T00:27:19Z
976,8,2012-02-22T00:27:29Z
976,6,2012-02-22T00:30:55Z
981,1,2012-02-22T00:31:04Z
981,8,2012-02-22T01:04:37Z
981,6,2012-02-22T01:10:14Z
981,6,2012-02-22T01:35:15Z
990,1,2012-02-22T02:00:14Z
990,8,2012-02-22T02:07:56Z
990,6,2012-02-22T17:38:57Z
1009,1,2012-02-22T17:53:28Z
1009,8,2012-02-22T17:57:31Z
1009,9,2012-02-22T18:16:18Z
1009,6,2012-02-22T18:29:01Z
1015,1,2012-02-22T18:29:13Z
1015,8,2012-02-22T18:46:22Z
1015,6,2012-02-22T19:17:46Z
1017,1,2012-02-22T20:12:44Z
1017,8,2012-02-22T20:13:10Z
1017,9,2012-02-22T20:30:21Z
1017,6,2012-02-22T22:01:58Z
1017,6,2012-02-22T22:04:23Z
1020,1,2012-02-22T22:52:22Z
1020,8,2012-02-22T22:53:23Z
1020,9,2012-02-22T23:16:52Z
1020,6,2012-02-22T23:21:08Z
1022,1,2012-02-22T23:33:06Z
1022,1,2012-02-22T23:33:15Z
1022,8,2012-02-22T23:49:43Z
1022,6,2012-02-22T23:49:52Z
1029,1,2012-02-23T01:14:07Z
1029,8,2012-02-23T01:23:57Z
1029,6,2012-02-23T02:14:56Z
1032,1,2012-02-23T18:45:01Z
1032,8,2012-02-23T18:47:38Z
1032,9,2012-02-23T19:06:04Z
1032,6,2012-02-23T19:31:43Z
1036,1,2012-02-23T19:43:05Z
1036,8,2012-02-23T19:43:15Z
1036,9,2012-02-23T19:46:01Z
1036,8,2012-02-23T20:10:58Z
1036,6,2012-02-23T20:36:48Z
1038,1,2012-02-23T20:37:08Z
1038,8,2012-02-23T22:21:16Z
1038,6,2012-02-23T22:41:39Z
1039,1,2012-02-23T22:43:24Z
1039,8,2012-02-23T22:43:39Z
1039,6,2012-02-23T23:58:27Z
1040,1,2012-02-24T00:08:03Z
1040,8,2012-02-24T00:47:22Z
1040,6,2012-02-24T17:03:54Z
1041,1,2012-02-24T17:03:55Z
1041,8,2012-02-24T17:59:14Z
1041,6,2012-02-24T17:59:23Z
1042,1,2012-02-24T18:12:34Z
1042,8,2012-02-24T18:15:32Z
1042,6,2012-02-24T18:44:16Z
1046,1,2012-02-24T19:31:11Z
1046,8,2012-02-24T21:01:35Z
1046,6,2012-02-24T21:05:33Z
1049,1,2012-02-24T21:05:56Z
1049,8,2012-02-24T22:54:58Z
1049,6,2012-02-24T22:58:55Z
1049,6,2012-02-24T23:02:00Z
1055,1,2012-02-24T23:03:12Z
1055,8,2012-02-24T23:42:24Z
1055,6,2012-02-24T23:57:50Z
1056,1,2012-02-25T00:38:13Z
1056,8,2012-02-25T00:38:23Z
1056,6,2012-02-25T01:44:18Z
1058,1,2012-02-25T01:46:31Z
1058,8,2012-02-27T17:10:47Z
1058,9,2012-02-27T17:11:11Z
1058,6,2012-02-27T17:20:34Z
1059,1,2012-02-27T17:20:52Z
1059,8,2012-02-27T18:09:08Z
1059,6,2012-02-27T18:17:02Z
1062,8,2012-02-27T18:17:35Z
1062,9,2012-02-27T18:19:36Z
1062,6,2012-02-27T18:28:28Z
1063,1,2012-02-27T19:58:50Z
1063,8,2012-02-27T20:50:44Z
1063,6,2012-02-27T22:17:56Z
1064,1,2012-02-27T22:20:58Z
1064,8,2012-02-27T22:35:06Z
1064,6,2012-02-27T22:35:15Z
1066,1,2012-02-27T22:38:13Z
1066,8,2012-02-27T22:38:22Z
1066,6,2012-02-27T22:41:41Z
1067,1,2012-02-27T23:02:15Z
1067,8,2012-02-28T00:57:42Z
1067,6,2012-02-28T01:27:15Z
1068,1,2012-02-28T01:31:32Z
1068,8,2012-02-28T17:52:59Z
1068,6,2012-02-28T18:53:25Z
1072,1,2012-02-28T19:24:47Z
1072,1,2012-02-28T19:47:09Z
1072,8,2012-02-28T19:47:25Z
1072,6,2012-02-28T20:00:29Z
1075,1,2012-02-28T20:28:59Z
1075,8,2012-02-28T20:33:55Z
1075,6,2012-02-28T21:13:54Z
1076,1,2012-02-28T21:20:01Z
1076,8,2012-02-28T22:58:56Z
1076,9,2012-02-29T00:35:26Z
1076,6,2012-02-29T00:38:48Z
1083,1,2012-02-29T00:51:07Z
1083,1,2012-02-29T01:02:22Z
1083,8,2012-02-29T01:02:42Z
1083,6,2012-02-29T01:03:49Z
1084,1,2012-02-29T01:14:35Z
1084,8,2012-02-29T01:40:58Z
1084,6,2012-02-29T01:46:09Z
1086,1,2012-02-29T01:55:56Z
1086,8,2012-02-29T01:56:41Z
1086,6,2012-02-29T02:09:42Z
1090,1,2012-02-29T02:09:58Z
1090,8,2012-02-29T02:12:09Z
1090,6,2012-02-29T02:16:36Z
1090,6,2012-02-29T02:20:30Z
1092,1,2012-02-29T02:21:41Z
1092,6,2012-02-29T02:22:35Z
1094,1,2012-02-29T17:23:14Z
1094,8,2012-02-29T17:25:13Z
1094,6,2012-02-29T17:25:14Z
1101,1,2012-02-29T17:30:57Z
1101,8,2012-02-29T17:48:37Z
1101,6,2012-02-29T18:09:32Z
1102,1,2012-02-29T18:20:52Z
1102,8,2012-02-29T18:36:49Z
1102,6,2012-02-29T18:58:35Z
1102,6,2012-02-29T18:59:56Z
1103,1,2012-02-29T19:00:04Z
1103,8,2012-02-29T19:00:09Z
1103,6,2012-02-29T19:17:51Z
1106,1,2012-02-29T19:21:35Z
1106,8,2012-02-29T19:41:46Z
1106,6,2012-02-29T19:44:38Z
1112,1,2012-02-29T19:44:47Z
1112,8,2012-02-29T20:15:00Z
1112,9,2012-02-29T20:19:14Z
1112,9,2012-02-29T20:35:35Z
1112,6,2012-02-29T22:57:19Z
1115,1,2012-02-29T22:58:38Z
1115,8,2012-03-01T00:31:24Z
1115,6,2012-03-01T00:31:28Z
1116,1,2012-03-01T00:33:17Z
1116,8,2012-03-01T00:50:29Z
1116,6,2012-03-01T17:12:13Z
1120,1,2012-03-01T17:13:12Z
1120,8,2012-03-01T18:20:30Z
1120,6,2012-03-01T19:51:04Z
1122,1,2012-03-01T20:11:05Z
1122,8,2012-03-01T20:33:30Z
1122,6,2012-03-01T21:06:30Z
1125,1,2012-03-01T21:06:31Z
1125,8,2012-03-01T22:23:41Z
1125,6,2012-03-02T01:21:45Z
1126,1,2012-03-02T01:45:03Z
1126,6,2012-03-02T01:56:30Z
1126,6,2012-03-02T16:57:34Z
1127,1,2012-03-02T17:06:31Z
1127,8,2012-03-02T17:51:19Z
1127,6,2012-03-02T18:06:10Z
1128,1,2012-03-02T18:13:46Z
1128,8,2012-03-02T18:13:56Z
1128,6,2012-03-02T18:27:06Z
1132,1,2012-03-02T18:27:20Z
1132,8,2012-03-02T18:34:03Z
1132,6,2012-03-02T19:21:35Z
1133,1,2012-03-02T19:21:43Z
1133,8,2012-03-02T19:36:18Z
1133,6,2012-03-02T19:40:59Z
1134,1,2012-03-02T19:51:21Z
1134,8,2012-03-02T19:56:58Z
1134,6,2012-03-02T20:14:48Z
1135,1,2012-03-02T22:35:43Z
1135,8,2012-03-02T22:39:14Z
1135,4,2012-03-02T22:49:02Z
1135,6,2012-03-02T22:52:02Z
1136,1,2012-03-02T23:21:40Z
1136,6,2012-03-02T23:22:26Z
1137,1,2012-03-02T23:48:07Z
1137,8,2012-03-02T23:50:16Z
1137,6,2012-03-05T17:10:32Z
1138,1,2012-03-05T17:16:38Z
1138,8,2012-03-05T17:19:49Z
1138,6,2012-03-05T17:32:34Z
1143,1,2012-03-05T18:18:46Z
1143,8,2012-03-05T18:24:21Z
1143,6,2012-03-05T18:43:00Z
1153,1,2012-03-05T18:45:26Z
1153,8,2012-03-05T19:08:35Z
1153,9,2012-03-05T19:14:32Z
1153,6,2012-03-05T20:28:44Z
1154,1,2012-03-05T20:31:08Z
1154,9,2012-03-05T20:55:26Z
1154,8,2012-03-05T20:59:06Z
1154,6,2012-03-05T22:29:12Z
1154,6,2012-03-05T22:31:38Z
1161,1,2012-03-05T22:42:13Z
1161,8,2012-03-05T22:50:30Z
1161,6,2012-03-05T23:00:59Z
1169,1,2012-03-05T23:07:25Z
1169,6,2012-03-05T23:42:14Z
1172,1,2012-03-05T23:58:41Z
1172,8,2012-03-06T00:30:54Z
1172,9,2012-03-06T00:33:16Z
1172,6,2012-03-06T01:52:14Z
1175,1,2012-03-06T01:52:15Z
1175,8,2012-03-06T17:17:48Z
1175,6,2012-03-06T17:21:53Z
1175,8,2012-03-06T17:24:19Z
1175,6,2012-03-06T17:40:46Z
1181,1,2012-03-06T17:43:12Z
1181,8,2012-03-06T17:43:50Z
1181,6,2012-03-06T17:45:12Z
1185,1,2012-03-06T18:26:51Z
1185,8,2012-03-06T18:41:41Z
1185,6,2012-03-06T18:42:37Z
1187,1,2012-03-06T18:51:05Z
1187,8,2012-03-06T18:53:13Z
1187,6,2012-03-06T19:26:33Z
1188,1,2012-03-06T19:38:23Z
1188,8,2012-03-06T19:38:40Z
1188,6,2012-03-06T20:18:20Z
1190,1,2012-03-06T20:21:35Z
1190,8,2012-03-06T20:27:24Z
1190,6,2012-03-06T20:37:56Z
1190,6,2012-03-06T20:46:41Z
1192,8,2012-03-06T20:51:34Z
1192,6,2012-03-06T20:51:42Z
1195,1,2012-03-06T22:39:02Z
1195,8,2012-03-06T22:39:56Z
1195,6,2012-03-06T23:07:30Z
1199,1,2012-03-07T00:41:44Z
1199,8,2012-03-07T01:31:34Z
1199,6,2012-03-07T01:38:18Z
1201,1,2012-03-07T01:51:28Z
1201,8,2012-03-07T01:52:52Z
1201,6,2012-03-07T01:53:18Z
1208,1,2012-03-07T01:54:36Z
1208,8,2012-03-07T01:54:43Z
1208,6,2012-03-07T01:54:53Z
1215,1,2012-03-07T01:55:53Z
1215,8,2012-03-07T02:04:43Z
1215,6,2012-03-07T17:31:07Z
1216,1,2012-03-07T17:32:42Z
1216,8,2012-03-07T18:08:10Z
1216,6,2012-03-07T18:14:00Z
1217,1,2012-03-07T18:15:49Z
1217,8,2012-03-07T19:56:15Z
1217,6,2012-03-07T19:58:25Z
1219,1,2012-03-07T20:00:05Z
1219,8,2012-03-07T20:07:03Z
1219,6,2012-03-07T20:24:02Z
1229,1,2012-03-07T20:28:56Z
1229,8,2012-03-07T22:41:22Z
1229,6,2012-03-08T01:24:20Z
1230,1,2012-03-08T01:47:21Z
1230,8,2012-03-08T01:56:32Z
1230,6,2012-03-08T01:56:41Z
1233,1,2012-03-08T18:52:53Z
1233,8,2012-03-08T19:51:17Z
1233,6,2012-03-08T19:52:40Z
1236,1,2012-03-08T20:09:09Z
1236,8,2012-03-08T22:22:34Z
1236,9,2012-03-08T22:25:05Z
1236,6,2012-03-08T22:40:27Z
1244,1,2012-03-08T22:40:40Z
1244,8,2012-03-08T22:53:36Z
1244,6,2012-03-08T22:54:04Z
1251,1,2012-03-08T22:55:56Z
1251,8,2012-03-08T23:18:54Z
1251,9,2012-03-08T23:35:44Z
1251,6,2012-03-08T23:35:44Z
1256,1,2012-03-08T23:52:58Z
1256,8,2012-03-08T23:59:13Z
1256,9,2012-03-09T17:33:25Z
1256,6,2012-03-09T19:39:17Z
1262,1,2012-03-09T20:29:54Z
1262,8,2012-03-09T20:40:02Z
1262,6,2012-03-09T20:53:38Z
1267,1,2012-03-09T20:56:52Z
1267,8,2012-03-09T23:46:32Z
1267,6,2012-03-09T23:48:25Z
1271,1,2012-03-09T23:49:40Z
1271,6,2012-03-10T00:02:58Z
1274,1,2012-03-10T00:38:51Z
1274,8,2012-03-10T01:06:44Z
1274,6,2012-03-10T01:56:02Z
1281,1,2012-03-12T17:18:06Z
1281,8,2012-03-12T17:18:20Z
1281,6,2012-03-12T17:50:00Z
1281,6,2012-03-12T17:50:01Z
1287,1,2012-03-12T18:57:46Z
1287,8,2012-03-12T18:59:56Z
1287,6,2012-03-12T19:09:54Z
1293,1,2012-03-12T19:32:23Z
1293,8,2012-03-12T19:34:52Z
1293,6,2012-03-12T19:47:50Z
1295,1,2012-03-12T19:57:31Z
1295,8,2012-03-12T19:58:16Z
1295,6,2012-03-12T20:01:53Z
1311,1,2012-03-12T20:02:03Z
1311,8,2012-03-12T20:23:53Z
1311,6,2012-03-12T22:28:42Z
1313,1,2012-03-12T22:31:31Z
1313,8,2012-03-12T22:49:28Z
1313,6,2012-03-12T23:53:29Z
1316,1,2012-03-12T23:57:06Z
1316,8,2012-03-13T00:06:36Z
1316,6,2012-03-13T16:59:04Z
1317,1,2012-03-13T16:59:32Z
1317,6,2012-03-13T17:10:15Z
1320,1,2012-03-13T18:47:21Z
1320,8,2012-03-13T18:48:04Z
1320,6,2012-03-13T18:50:46Z
1321,1,2012-03-13T18:50:56Z
1321,8,2012-03-13T19:51:18Z
1321,9,2012-03-13T20:08:36Z
1321,6,2012-03-13T20:08:47Z
1325,1,2012-03-13T20:12:21Z
1325,6,2012-03-13T20:24:45Z
1327,1,2012-03-13T23:16:59Z
1327,9,2012-03-13T23:17:40Z
1327,6,2012-03-13T23:52:53Z
1329,1,2012-03-13T23:54:41Z
1329,8,2012-03-13T23:58:07Z
1329,6,2012-03-14T01:26:02Z
1330,1,2012-03-14T01:44:46Z
1330,6,2012-03-14T02:53:46Z
1330,6,2012-03-14T17:38:29Z
1332,1,2012-03-14T17:38:41Z
1332,8,2012-03-14T18:45:08Z
1332,6,2012-03-14T19:36:17Z
1334,1,2012-03-14T19:48:38Z
1334,1,2012-03-14T19:49:24Z
1334,8,2012-03-14T19:50:36Z
1334,9,2012-03-14T19:55:59Z
1334,6,2012-03-14T20:17:02Z
1336,1,2012-03-14T20:32:41Z
1336,8,2012-03-14T20:32:51Z
1336,6,2012-03-14T22:26:29Z
1336,6,2012-03-14T22:26:29Z
1338,1,2012-03-14T22:27:55Z
1338,6,2012-03-14T22:40:38Z
1343,1,2012-03-14T23:35:22Z
1343,8,2012-03-15T00:47:10Z
1343,9,2012-03-15T01:36:06Z
1343,6,2012-03-15T17:10:20Z
1344,1,2012-03-15T17:12:19Z
1344,8,2012-03-15T22:22:51Z
1344,6,2012-03-15T22:23:01Z
1350,1,2012-03-15T22:24:42Z
1350,8,2012-03-15T22:28:02Z
1350,9,2012-03-15T22:30:54Z
1350,6,2012-03-15T22:33:06Z
1354,1,2012-03-15T23:16:11Z
1354,8,2012-03-15T23:16:11Z
1354,9,2012-03-16T00:38:11Z
1354,6,2012-03-16T00:38:28Z
1355,1,2012-03-16T00:39:13Z
1355,8,2012-03-16T00:58:06Z
1355,6,2012-03-16T01:00:08Z
1356,1,2012-03-16T01:03:14Z
1356,8,2012-03-16T17:13:04Z
1356,6,2012-03-16T17:13:25Z
1363,1,2012-03-16T20:21:52Z
1363,8,2012-03-16T20:30:26Z
1363,6,2012-03-16T22:08:31Z
1365,3,2012-03-16T22:08:41Z
1365,8,2012-03-16T22:13:00Z
1365,6,2012-03-16T22:43:24Z
1368,1,2012-03-16T22:58:02Z
1368,6,2012-03-16T23:51:38Z
1370,1,2012-03-17T00:29:01Z
1370,8,2012-03-17T00:29:02Z
1370,6,2012-03-17T01:23:26Z
1401,1,2012-03-17T01:28:29Z
1401,8,2012-03-17T01:28:48Z
1401,9,2012-03-19T17:26:04Z
1401,6,2012-03-19T17:26:14Z
1405,1,2012-03-19T17:29:33Z
1405,8,2012-03-19T17:34:07Z
1405,6,2012-03-19T17:47:06Z
1412,1,2012-03-19T19:11:35Z
1412,8,2012-03-19T19:13:37Z
1412,6,2012-03-19T19:13:48Z
1415,1,2012-03-19T19:18:58Z
1415,8,2012-03-19T19:50:29Z
1415,6,2012-03-19T20:09:41Z
1416,1,2012-03-19T20:18:58Z
1416,8,2012-03-19T22:26:56Z
1416,6,2012-03-19T23:09:45Z
1417,1,2012-03-19T23:15:08Z
1417,8,2012-03-19T23:15:08Z
1417,6,2012-03-19T23:51:20Z
1418,1,2012-03-19T23:57:11Z
1418,8,2012-03-20T00:20:19Z
1418,6,2012-03-20T00:21:39Z
1423,1,2012-03-20T00:35:18Z
1423,8,2012-03-20T00:38:16Z
1423,9,2012-03-20T00:53:17Z
1423,6,2012-03-20T00:53:18Z
1427,1,2012-03-20T01:55:08Z
1427,8,2012-03-20T16:57:45Z
1427,6,2012-03-20T16:58:15Z
1437,1,2012-03-20T17:18:56Z
1437,8,2012-03-20T17:19:39Z
1437,6,2012-03-20T17:19:48Z
1444,1,2012-03-20T17:26:07Z
1444,8,2012-03-20T17:53:06Z
1444,6,2012-03-20T18:52:51Z
1447,1,2012-03-20T19:08:37Z
1447,8,2012-03-20T19:10:47Z
1447,6,2012-03-20T19:54:02Z
1448,1,2012-03-20T20:05:10Z
1448,8,2012-03-20T20:05:18Z
1448,9,2012-03-20T20:11:45Z
1448,6,2012-03-20T20:21:24Z
1459,1,2012-03-20T20:27:36Z
1459,8,2012-03-20T20:39:31Z
1459,6,2012-03-20T20:42:43Z
1462,1,2012-03-20T20:45:42Z
1462,8,2012-03-20T20:45:59Z
1462,9,2012-03-20T20:48:10Z
1462,6,2012-03-20T22:19:21Z
1466,1,2012-03-20T22:47:35Z
1466,8,2012-03-20T22:54:34Z
1466,6,2012-03-20T23:01:32Z
1467,1,2012-03-20T23:03:28Z
1467,8,2012-03-20T23:04:30Z
1467,6,2012-03-20T23:22:08Z
1475,1,2012-03-20T23:22:18Z
1475,8,2012-03-20T23:30:38Z
1475,9,2012-03-20T23:44:20Z
1475,8,2012-03-20T23:44:21Z
1475,6,2012-03-21T00:19:09Z
1483,1,2012-03-21T00:58:26Z
1483,8,2012-03-21T01:01:36Z
1483,6,2012-03-21T01:05:40Z
1486,1,2012-03-21T01:05:48Z
1486,8,2012-03-21T01:22:54Z
1486,6,2012-03-21T01:23:03Z
1488,1,2012-03-21T01:37:06Z
1488,8,2012-03-21T17:04:06Z
1488,6,2012-03-21T17:34:36Z
1489,1,2012-03-21T17:35:08Z
1489,8,2012-03-21T19:10:25Z
1489,6,2012-03-21T19:31:49Z
1493,1,2012-03-21T19:34:02Z
1493,8,2012-03-21T19:50:13Z
1493,6,2012-03-21T20:22:01Z
1497,1,2012-03-21T20:25:01Z
1497,6,2012-03-21T20:55:14Z
1497,6,2012-03-21T22:26:57Z
1500,1,2012-03-21T22:39:08Z
1500,6,2012-03-21T22:39:35Z
1500,6,2012-03-21T22:43:53Z
1503,1,2012-03-21T23:09:40Z
1503,8,2012-03-21T23:12:33Z
1503,6,2012-03-21T23:50:05Z
1505,1,2012-03-22T00:22:19Z
1505,8,2012-03-22T00:23:54Z
1505,6,2012-03-22T00:23:55Z
1508,1,2012-03-22T01:23:56Z
1508,8,2012-03-22T01:26:16Z
1508,6,2012-03-22T01:26:28Z
1520,1,2012-03-22T01:34:29Z
1520,8,2012-03-22T01:34:39Z
1520,6,2012-03-22T01:42:57Z
1521,1,2012-03-22T01:48:21Z
1521,8,2012-03-22T17:44:39Z
1521,6,2012-03-22T17:46:45Z
1526,1,2012-03-22T17:48:01Z
1526,8,2012-03-22T17:55:53Z
1526,9,2012-03-22T18:36:19Z
1526,6,2012-03-22T18:53:44Z
1531,1,2012-03-22T19:24:03Z
1531,8,2012-03-22T20:09:33Z
1531,6,2012-03-22T20:09:34Z
1536,1,2012-03-22T20:22:09Z
1536,8,2012-03-22T20:24:21Z
1536,6,2012-03-22T20:25:18Z
1537,1,2012-03-22T21:19:24Z
1537,8,2012-03-22T22:09:19Z
1537,9,2012-03-22T22:12:04Z
1537,6,2012-03-22T22:21:22Z
1548,1,2012-03-22T22:24:03Z
1548,8,2012-03-22T22:32:43Z
1548,6,2012-03-22T23:31:13Z
1552,1,2012-03-22T23:36:48Z
1552,8,2012-03-22T23:47:44Z
1552,6,2012-03-23T01:03:47Z
1555,1,2012-03-23T01:35:07Z
1555,8,2012-03-23T01:45:48Z
1555,6,2012-03-23T02:00:39Z
1559,1,2012-03-23T17:04:26Z
1559,8,2012-03-23T17:35:03Z
1559,6,2012-03-23T18:44:30Z
1559,6,2012-03-23T18:57:46Z
1564,1,2012-03-23T18:57:57Z
1564,8,2012-03-23T19:04:16Z
1564,6,2012-03-23T20:03:16Z
1566,1,2012-03-23T20:03:28Z
1566,8,2012-03-23T22:49:59Z
1566,6,2012-03-23T23:27:14Z
1569,1,2012-03-23T23:44:14Z
1569,8,2012-03-23T23:44:57Z
1569,6,2012-03-24T00:41:34Z
1587,1,2012-03-24T01:02:36Z
1587,8,2012-03-24T01:11:58Z
1587,9,2012-03-26T15:01:08Z
1587,6,2012-03-26T15:27:50Z
1588,1,2012-03-26T15:57:24Z
1588,8,2012-03-26T16:32:37Z
1588,6,2012-03-26T16:58:13Z
1591,1,2012-03-26T18:31:22Z
1591,8,2012-03-26T18:38:38Z
1591,6,2012-03-26T18:38:54Z
1592,1,2012-03-26T19:55:24Z
1592,8,2012-03-26T20:58:55Z
1592,9,2012-03-26T21:15:21Z
1592,6,2012-03-26T21:33:44Z
1596,1,2012-03-26T21:57:44Z
1596,8,2012-03-26T22:09:16Z
1596,6,2012-03-26T23:15:23Z
1598,1,2012-03-26T23:17:58Z
1598,8,2012-03-26T23:25:08Z
1598,6,2012-03-26T23:59:53Z
1598,6,2012-03-27T00:00:03Z
1599,1,2012-03-27T15:52:25Z
1599,8,2012-03-27T16:01:34Z
1599,6,2012-03-27T16:41:06Z
1601,1,2012-03-27T16:42:51Z
1601,8,2012-03-27T17:06:59Z
1601,6,2012-03-27T17:51:31Z
1602,1,2012-03-27T17:53:32Z
1602,8,2012-03-27T17:59:27Z
1602,6,2012-03-27T21:06:26Z
1620,1,2012-03-27T23:33:09Z
1620,8,2012-03-28T15:20:47Z
1620,9,2012-03-28T15:44:04Z
1620,8,2012-03-28T16:24:35Z
1620,9,2012-03-28T16:25:23Z
1620,6,2012-03-28T16:27:37Z
1626,1,2012-03-28T16:29:27Z
1626,8,2012-03-28T16:58:02Z
1626,6,2012-03-28T17:02:20Z
1630,1,2012-03-28T17:49:03Z
1630,8,2012-03-28T17:55:47Z
1630,6,2012-03-28T18:55:14Z
1632,1,2012-03-28T20:28:37Z
1632,8,2012-03-28T20:28:47Z
1632,6,2012-03-28T20:52:44Z
1634,1,2012-03-28T21:12:39Z
1634,8,2012-03-28T21:50:57Z
1634,6,2012-03-28T21:51:27Z
1642,1,2012-03-28T21:51:56Z
1642,8,2012-03-28T22:40:13Z
1642,9,2012-03-28T22:46:46Z
1642,6,2012-03-28T23:32:57Z
1649,1,2012-03-28T23:32:57Z
1649,8,2012-03-28T23:35:40Z
1649,6,2012-03-28T23:37:11Z
1653,1,2012-03-28T23:39:42Z
1653,8,2012-03-28T23:40:35Z
1653,6,2012-03-29T14:58:17Z
1660,1,2012-03-29T15:31:26Z
1660,8,2012-03-29T15:37:55Z
1660,6,2012-03-29T15:51:40Z
1665,1,2012-03-29T17:29:38Z
