Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Span,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 95,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-25T08:39:00Z,2012-03-25T15:57:00Z,007:18,305,Punch Holder,ID4445,D,31,0,0,
Case 95,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-25T16:14:00Z,2012-03-25T17:58:00Z,001:44,305,Punch Holder,ID4355,D,7,0,0,
Case 95,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-25T20:00:00Z,2012-03-25T23:30:00Z,003:30,305,Punch Holder,ID0420,D,13,0,0,
Case 95,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-25T23:45:00Z,2012-03-26T06:40:00Z,006:55,305,Punch Holder,ID0420,D,43,0,0,
Case 95,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-26T07:00:00Z,2012-03-26T17:43:00Z,010:43,305,Punch Holder,ID4445,D,45,0,0,
Case 95,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-26T20:19:00Z,2012-03-27T06:44:00Z,010:25,305,Punch Holder,ID0420,D,61,0,0,
Case 95,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-27T07:10:00Z,2012-03-27T16:00:00Z,008:50,305,Punch Holder,ID4445,D,34,0,0,
Case 95,Final Inspection Q.C.,Quality Check 1,2012-03-27T07:27:00Z,2012-03-27T09:35:00Z,002:08,305,Punch Holder,ID4618,D,100,0,0,
Case 95,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-27T20:12:00Z,2012-03-28T02:58:00Z,006:46,305,Punch Holder,ID0420,D,22,0,0,
Case 95,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-28T03:54:00Z,2012-03-28T05:45:00Z,001:51,305,Punch Holder,ID0420,D,0,0,0,
Case 95,Final Inspection Q.C.,Quality Check 1,2012-03-28T07:47:00Z,2012-03-28T10:36:00Z,002:49,305,Punch Holder,ID4618,D,136,0,0,
Case 95,Final Inspection Q.C.,Quality Check 1,2012-03-28T10:37:00Z,2012-03-28T11:49:00Z,001:12,305,Punch Holder,ID4618,D,0,8,0,
Case 95,Final Inspection Q.C.,Quality Check 1,2012-03-28T12:38:00Z,2012-03-28T12:39:00Z,000:01,305,Punch Holder,ID4618,D,43,0,0,
Case 95,Packing,Packing,2012-03-30T00:00:00Z,2012-03-30T01:00:00Z,000:00,305,Punch Holder,ID4491,D,279,0,0,
