case,activity,time
914,8,16/02/2012 19:45:41
914,6,16/02/2012 19:46:23
931,1,16/02/2012 20:19:37
931,8,16/02/2012 20:40:57
931,6,17/02/2012 01:04:39
934,1,17/02/2012 01:13:24
934,8,17/02/2012 01:21:10
934,6,17/02/2012 01:49:17
934,6,17/02/2012 17:02:22
937,1,17/02/2012 17:25:51
937,8,17/02/2012 17:37:27
937,4,17/02/2012 17:38:07
937,6,17/02/2012 17:40:51
938,1,17/02/2012 17:40:51
938,8,17/02/2012 17:50:03
938,9,17/02/2012 18:01:26
938,6,17/02/2012 18:07:02
950,1,17/02/2012 18:23:20
950,8,17/02/2012 18:36:22
950,6,17/02/2012 18:40:26
954,1,17/02/2012 22:09:27
954,8,17/02/2012 23:33:50
954,6,17/02/2012 23:43:55
958,1,17/02/2012 23:45:57
958,8,17/02/2012 23:57:34
958,9,18/02/2012 01:44:34
958,8,20/02/2012 17:07:43
958,6,20/02/2012 17:07:57
962,1,20/02/2012 17:47:32
962,8,20/02/2012 18:28:55
962,6,20/02/2012 18:29:03
967,1,20/02/2012 18:32:11
967,8,20/02/2012 19:03:08
967,6,20/02/2012 19:26:08
968,1,20/02/2012 19:32:31
968,8,20/02/2012 19:40:00
968,6,20/02/2012 20:45:35
970,1,20/02/2012 22:44:36
970,8,21/02/2012 01:53:21
970,6,21/02/2012 01:53:31
972,1,21/02/2012 02:03:32
972,8,21/02/2012 17:33:11
972,6,21/02/2012 19:40:26
975,1,21/02/2012 20:15:35
975,8,21/02/2012 20:15:46
975,6,21/02/2012 23:56:34
975,6,22/02/2012 00:27:10
976,1,22/02/2012 00:27:19
976,8,22/02/2012 00:27:29
976,6,22/02/2012 00:30:55
981,1,22/02/2012 00:31:04
981,8,22/02/2012 01:04:37
981,6,22/02/2012 01:10:14
981,6,22/02/2012 01:35:15
990,1,22/02/2012 02:00:14
990,8,22/02/2012 02:07:56
990,6,22/02/2012 17:38:57
1009,1,22/02/2012 17:53:28
1009,8,22/02/2012 17:57:31
1009,9,22/02/2012 18:16:18
1009,6,22/02/2012 18:29:01
1015,1,22/02/2012 18:29:13
1015,8,22/02/2012 18:46:22
1015,6,22/02/2012 19:17:46
1017,1,22/02/2012 20:12:44
1017,8,22/02/2012 20:13:10
1017,9,22/02/2012 20:30:21
1017,6,22/02/2012 22:01:58
1017,6,22/02/2012 22:04:23
1020,1,22/02/2012 22:52:22
1020,8,22/02/2012 22:53:23
1020,9,22/02/2012 23:16:52
1020,6,22/02/2012 23:21:08
1022,1,22/02/2012 23:33:06
1022,1,22/02/2012 23:33:15
1022,8,22/02/2012 23:49:43
1022,6,22/02/2012 23:49:52
1029,1,23/02/2012 01:14:07
1029,8,23/02/2012 01:23:57
1029,6,23/02/2012 02:14:56
1032,1,23/02/2012 18:45:01
1032,8,23/02/2012 18:47:38
1032,9,23/02/2012 19:06:04
1032,6,23/02/2012 19:31:43
1036,1,23/02/2012 19:43:05
1036,8,23/02/2012 19:43:15
1036,9,23/02/2012 19:46:01
1036,8,23/02/2012 20:10:58
1036,6,23/02/2012 20:36:48
1038,1,23/02/2012 20:37:08
1038,8,23/02/2012 22:21:16
1038,6,23/02/2012 22:41:39
1039,1,23/02/2012 22:43:24
1039,8,23/02/2012 22:43:39
1039,6,23/02/2012 23:58:27
1040,1,24/02/2012 00:08:03
1040,8,24/02/2012 00:47:22
1040,6,24/02/2012 17:03:54
1041,1,24/02/2012 17:03:55
1041,8,24/02/2012 17:59:14
1041,6,24/02/2012 17:59:23
1042,1,24/02/2012 18:12:34
1042,8,24/02/2012 18:15:32
1042,6,24/02/2012 18:44:16
1046,1,24/02/2012 19:31:11
1046,8,24/02/2012 21:01:35
1046,6,24/02/2012 21:05:33
1049,1,24/02/2012 21:05:56
1049,8,24/02/2012 22:54:58
1049,6,24/02/2012 22:58:55
1049,6,24/02/2012 23:02:00
1055,1,24/02/2012 23:03:12
1055,8,24/02/2012 23:42:24
1055,6,24/02/2012 23:57:50
1056,1,25/02/2012 00:38:13
1056,8,25/02/2012 00:38:23
1056,6,25/02/2012 01:44:18
1058,1,25/02/2012 01:46:31
1058,8,27/02/2012 17:10:47
1058,9,27/02/2012 17:11:11
1058,6,27/02/2012 17:20:34
1059,1,27/02/2012 17:20:52
1059,8,27/02/2012 18:09:08
1059,6,27/02/2012 18:17:02
1062,8,27/02/2012 18:17:35
1062,9,27/02/2012 18:19:36
1062,6,27/02/2012 18:28:28
1063,1,27/02/2012 19:58:50
1063,8,27/02/2012 20:50:44
1063,6,27/02/2012 22:17:56
1064,1,27/02/2012 22:20:58
1064,8,27/02/2012 22:35:06
1064,6,27/02/2012 22:35:15
1066,1,27/02/2012 22:38:13
1066,8,27/02/2012 22:38:22
1066,6,27/02/2012 22:41:41
1067,1,27/02/2012 23:02:15
1067,8,28/02/2012 00:57:42
1067,6,28/02/2012 01:27:15
1068,1,28/02/2012 01:31:32
1068,8,28/02/2012 17:52:59
1068,6,28/02/2012 18:53:25
1072,1,28/02/2012 19:24:47
1072,1,28/02/2012 19:47:09
1072,8,28/02/2012 19:47:25
1072,6,28/02/2012 20:00:29
1075,1,28/02/2012 20:28:59
1075,8,28/02/2012 20:33:55
1075,6,28/02/2012 21:13:54
1076,1,28/02/2012 21:20:01
1076,8,28/02/2012 22:58:56
1076,9,29/02/2012 00:35:26
1076,6,29/02/2012 00:38:48
1083,1,29/02/2012 00:51:07
1083,1,29/02/2012 01:02:22
1083,8,29/02/2012 01:02:42
1083,6,29/02/2012 01:03:49
1084,1,29/02/2012 01:14:35
1084,8,29/02/2012 01:40:58
1084,6,29/02/2012 01:46:09
1086,1,29/02/2012 01:55:56
1086,8,29/02/2012 01:56:41
1086,6,29/02/2012 02:09:42
1090,1,29/02/2012 02:09:58
1090,8,29/02/2012 02:12:09
1090,6,29/02/2012 02:16:36
1090,6,29/02/2012 02:20:30
1092,1,29/02/2012 02:21:41
1092,6,29/02/2012 02:22:35
1094,1,29/02/2012 17:23:14
1094,8,29/02/2012 17:25:13
1094,6,29/02/2012 17:25:14
1101,1,29/02/2012 17:30:57
1101,8,29/02/2012 17:48:37
1101,6,29/02/2012 18:09:32
1102,1,29/02/2012 18:20:52
1102,8,29/02/2012 18:36:49
1102,6,29/02/2012 18:58:35
1102,6,29/02/2012 18:59:56
1103,1,29/02/2012 19:00:04
1103,8,29/02/2012 19:00:09
1103,6,29/02/2012 19:17:51
1106,1,29/02/2012 19:21:35
1106,8,29/02/2012 19:41:46
1106,6,29/02/2012 19:44:38
1112,1,29/02/2012 19:44:47
1112,8,29/02/2012 20:15:00
1112,9,29/02/2012 20:19:14
1112,9,29/02/2012 20:35:35
1112,6,29/02/2012 22:57:19
1115,1,29/02/2012 22:58:38
1115,8,01/03/2012 00:31:24
1115,6,01/03/2012 00:31:28
1116,1,01/03/2012 00:33:17
1116,8,01/03/2012 00:50:29
1116,6,01/03/2012 17:12:13
1120,1,01/03/2012 17:13:12
1120,8,01/03/2012 18:20:30
1120,6,01/03/2012 19:51:04
1122,1,01/03/2012 20:11:05
1122,8,01/03/2012 20:33:30
1122,6,01/03/2012 21:06:30
1125,1,01/03/2012 21:06:31
1125,8,01/03/2012 22:23:41
1125,6,02/03/2012 01:21:45
1126,1,02/03/2012 01:45:03
1126,6,02/03/2012 01:56:30
1126,6,02/03/2012 16:57:34
1127,1,02/03/2012 17:06:31
1127,8,02/03/2012 17:51:19
1127,6,02/03/2012 18:06:10
1128,1,02/03/2012 18:13:46
1128,8,02/03/2012 18:13:56
1128,6,02/03/2012 18:27:06
1132,1,02/03/2012 18:27:20
1132,8,02/03/2012 18:34:03
1132,6,02/03/2012 19:21:35
1133,1,02/03/2012 19:21:43
1133,8,02/03/2012 19:36:18
1133,6,02/03/2012 19:40:59
1134,1,02/03/2012 19:51:21
1134,8,02/03/2012 19:56:58
1134,6,02/03/2012 20:14:48
1135,1,02/03/2012 22:35:43
1135,8,02/03/2012 22:39:14
1135,4,02/03/2012 22:49:02
1135,6,02/03/2012 22:52:02
1136,1,02/03/2012 23:21:40
1136,6,02/03/2012 23:22:26
1137,1,02/03/2012 23:48:07
1137,8,02/03/2012 23:50:16
1137,6,05/03/2012 17:10:32
1138,1,05/03/2012 17:16:38
1138,8,05/03/2012 17:19:49
1138,6,05/03/2012 17:32:34
1143,1,05/03/2012 18:18:46
1143,8,05/03/2012 18:24:21
1143,6,05/03/2012 18:43:00
1153,1,05/03/2012 18:45:26
1153,8,05/03/2012 19:08:35
1153,9,05/03/2012 19:14:32
1153,6,05/03/2012 20:28:44
1154,1,05/03/2012 20:31:08
1154,9,05/03/2012 20:55:26
1154,8,05/03/2012 20:59:06
1154,6,05/03/2012 22:29:12
1154,6,05/03/2012 22:31:38
1161,1,05/03/2012 22:42:13
1161,8,05/03/2012 22:50:30
1161,6,05/03/2012 23:00:59
1169,1,05/03/2012 23:07:25
1169,6,05/03/2012 23:42:14
1172,1,05/03/2012 23:58:41
1172,8,06/03/2012 00:30:54
1172,9,06/03/2012 00:33:16
1172,6,06/03/2012 01:52:14
1175,1,06/03/2012 01:52:15
1175,8,06/03/2012 17:17:48
1175,6,06/03/2012 17:21:53
1175,8,06/03/2012 17:24:19
1175,6,06/03/2012 17:40:46
1181,1,06/03/2012 17:43:12
1181,8,06/03/2012 17:43:50
1181,6,06/03/2012 17:45:12
1185,1,06/03/2012 18:26:51
1185,8,06/03/2012 18:41:41
1185,6,06/03/2012 18:42:37
1187,1,06/03/2012 18:51:05
1187,8,06/03/2012 18:53:13
1187,6,06/03/2012 19:26:33
1188,1,06/03/2012 19:38:23
1188,8,06/03/2012 19:38:40
1188,6,06/03/2012 20:18:20
1190,1,06/03/2012 20:21:35
1190,8,06/03/2012 20:27:24
1190,6,06/03/2012 20:37:56
1190,6,06/03/2012 20:46:41
1192,8,06/03/2012 20:51:34
1192,6,06/03/2012 20:51:42
1195,1,06/03/2012 22:39:02
1195,8,06/03/2012 22:39:56
1195,6,06/03/2012 23:07:30
1199,1,07/03/2012 00:41:44
1199,8,07/03/2012 01:31:34
1199,6,07/03/2012 01:38:18
1201,1,07/03/2012 01:51:28
1201,8,07/03/2012 01:52:52
1201,6,07/03/2012 01:53:18
1208,1,07/03/2012 01:54:36
1208,8,07/03/2012 01:54:43
1208,6,07/03/2012 01:54:53
1215,1,07/03/2012 01:55:53
1215,8,07/03/2012 02:04:43
1215,6,07/03/2012 17:31:07
1216,1,07/03/2012 17:32:42
1216,8,07/03/2012 18:08:10
1216,6,07/03/2012 18:14:00
1217,1,07/03/2012 18:15:49
1217,8,07/03/2012 19:56:15
1217,6,07/03/2012 19:58:25
1219,1,07/03/2012 20:00:05
1219,8,07/03/2012 20:07:03
1219,6,07/03/2012 20:24:02
1229,1,07/03/2012 20:28:56
1229,8,07/03/2012 22:41:22
1229,6,08/03/2012 01:24:20
1230,1,08/03/2012 01:47:21
1230,8,08/03/2012 01:56:32
1230,6,08/03/2012 01:56:41
1233,1,08/03/2012 18:52:53
1233,8,08/03/2012 19:51:17
1233,6,08/03/2012 19:52:40
1236,1,08/03/2012 20:09:09
1236,8,08/03/2012 22:22:34
1236,9,08/03/2012 22:25:05
1236,6,08/03/2012 22:40:27
1244,1,08/03/2012 22:40:40
1244,8,08/03/2012 22:53:36
1244,6,08/03/2012 22:54:04
1251,1,08/03/2012 22:55:56
1251,8,08/03/2012 23:18:54
1251,9,08/03/2012 23:35:44
1251,6,08/03/2012 23:35:44
1256,1,08/03/2012 23:52:58
1256,8,08/03/2012 23:59:13
1256,9,09/03/2012 17:33:25
1256,6,09/03/2012 19:39:17
1262,1,09/03/2012 20:29:54
1262,8,09/03/2012 20:40:02
1262,6,09/03/2012 20:53:38
1267,1,09/03/2012 20:56:52
1267,8,09/03/2012 23:46:32
1267,6,09/03/2012 23:48:25
1271,1,09/03/2012 23:49:40
1271,6,10/03/2012 00:02:58
1274,1,10/03/2012 00:38:51
1274,8,10/03/2012 01:06:44
1274,6,10/03/2012 01:56:02
1281,1,12/03/2012 17:18:06
1281,8,12/03/2012 17:18:20
1281,6,12/03/2012 17:50:00
1281,6,12/03/2012 17:50:01
1287,1,12/03/2012 18:57:46
1287,8,12/03/2012 18:59:56
1287,6,12/03/2012 19:09:54
1293,1,12/03/2012 19:32:23
1293,8,12/03/2012 19:34:52
1293,6,12/03/2012 19:47:50
1295,1,12/03/2012 19:57:31
1295,8,12/03/2012 19:58:16
1295,6,12/03/2012 20:01:53
1311,1,12/03/2012 20:02:03
1311,8,12/03/2012 20:23:53
1311,6,12/03/2012 22:28:42
1313,1,12/03/2012 22:31:31
1313,8,12/03/2012 22:49:28
1313,6,12/03/2012 23:53:29
1316,1,12/03/2012 23:57:06
1316,8,13/03/2012 00:06:36
1316,6,13/03/2012 16:59:04
1317,1,13/03/2012 16:59:32
1317,6,13/03/2012 17:10:15
1320,1,13/03/2012 18:47:21
1320,8,13/03/2012 18:48:04
1320,6,13/03/2012 18:50:46
1321,1,13/03/2012 18:50:56
1321,8,13/03/2012 19:51:18
1321,9,13/03/2012 20:08:36
1321,6,13/03/2012 20:08:47
1325,1,13/03/2012 20:12:21
1325,6,13/03/2012 20:24:45
1327,1,13/03/2012 23:16:59
1327,9,13/03/2012 23:17:40
1327,6,13/03/2012 23:52:53
1329,1,13/03/2012 23:54:41
1329,8,13/03/2012 23:58:07
1329,6,14/03/2012 01:26:02
1330,1,14/03/2012 01:44:46
1330,6,14/03/2012 02:53:46
1330,6,14/03/2012 17:38:29
1332,1,14/03/2012 17:38:41
1332,8,14/03/2012 18:45:08
1332,6,14/03/2012 19:36:17
1334,1,14/03/2012 19:48:38
1334,1,14/03/2012 19:49:24
1334,8,14/03/2012 19:50:36
1334,9,14/03/2012 19:55:59
1334,6,14/03/2012 20:17:02
1336,1,14/03/2012 20:32:41
1336,8,14/03/2012 20:32:51
1336,6,14/03/2012 22:26:29
1336,6,14/03/2012 22:26:29
1338,1,14/03/2012 22:27:55
1338,6,14/03/2012 22:40:38
1343,1,14/03/2012 23:35:22
1343,8,15/03/2012 00:47:10
1343,9,15/03/2012 01:36:06
1343,6,15/03/2012 17:10:20
1344,1,15/03/2012 17:12:19
1344,8,15/03/2012 22:22:51
1344,6,15/03/2012 22:23:01
1350,1,15/03/2012 22:24:42
1350,8,15/03/2012 22:28:02
1350,9,15/03/2012 22:30:54
1350,6,15/03/2012 22:33:06
1354,1,15/03/2012 23:16:11
1354,8,15/03/2012 23:16:11
1354,9,16/03/2012 00:38:11
1354,6,16/03/2012 00:38:28
1355,1,16/03/2012 00:39:13
1355,8,16/03/2012 00:58:06
1355,6,16/03/2012 01:00:08
1356,1,16/03/2012 01:03:14
1356,8,16/03/2012 17:13:04
1356,6,16/03/2012 17:13:25
1363,1,16/03/2012 20:21:52
1363,8,16/03/2012 20:30:26
1363,6,16/03/2012 22:08:31
1365,3,16/03/2012 22:08:41
1365,8,16/03/2012 22:13:00
1365,6,16/03/2012 22:43:24
1368,1,16/03/2012 22:58:02
1368,6,16/03/2012 23:51:38
1370,1,17/03/2012 00:29:01
1370,8,17/03/2012 00:29:02
1370,6,17/03/2012 01:23:26
1401,1,17/03/2012 01:28:29
1401,8,17/03/2012 01:28:48
1401,9,19/03/2012 17:26:04
1401,6,19/03/2012 17:26:14
1405,1,19/03/2012 17:29:33
1405,8,19/03/2012 17:34:07
1405,6,19/03/2012 17:47:06
1412,1,19/03/2012 19:11:35
1412,8,19/03/2012 19:13:37
1412,6,19/03/2012 19:13:48
1415,1,19/03/2012 19:18:58
1415,8,19/03/2012 19:50:29
1415,6,19/03/2012 20:09:41
1416,1,19/03/2012 20:18:58
1416,8,19/03/2012 22:26:56
1416,6,19/03/2012 23:09:45
1417,1,19/03/2012 23:15:08
1417,8,19/03/2012 23:15:08
1417,6,19/03/2012 23:51:20
1418,1,19/03/2012 23:57:11
1418,8,20/03/2012 00:20:19
1418,6,20/03/2012 00:21:39
1423,1,20/03/2012 00:35:18
1423,8,20/03/2012 00:38:16
1423,9,20/03/2012 00:53:17
1423,6,20/03/2012 00:53:18
1427,1,20/03/2012 01:55:08
1427,8,20/03/2012 16:57:45
1427,6,20/03/2012 16:58:15
1437,1,20/03/2012 17:18:56
1437,8,20/03/2012 17:19:39
1437,6,20/03/2012 17:19:48
1444,1,20/03/2012 17:26:07
1444,8,20/03/2012 17:53:06
1444,6,20/03/2012 18:52:51
1447,1,20/03/2012 19:08:37
1447,8,20/03/2012 19:10:47
1447,6,20/03/2012 19:54:02
1448,1,20/03/2012 20:05:10
1448,8,20/03/2012 20:05:18
1448,9,20/03/2012 20:11:45
1448,6,20/03/2012 20:21:24
1459,1,20/03/2012 20:27:36
1459,8,20/03/2012 20:39:31
1459,6,20/03/2012 20:42:43
1462,1,20/03/2012 20:45:42
1462,8,20/03/2012 20:45:59
1462,9,20/03/2012 20:48:10
1462,6,20/03/2012 22:19:21
1466,1,20/03/2012 22:47:35
1466,8,20/03/2012 22:54:34
1466,6,20/03/2012 23:01:32
1467,1,20/03/2012 23:03:28
1467,8,20/03/2012 23:04:30
1467,6,20/03/2012 23:22:08
1475,1,20/03/2012 23:22:18
1475,8,20/03/2012 23:30:38
1475,9,20/03/2012 23:44:20
1475,8,20/03/2012 23:44:21
1475,6,21/03/2012 00:19:09
1483,1,21/03/2012 00:58:26
1483,8,21/03/2012 01:01:36
1483,6,21/03/2012 01:05:40
1486,1,21/03/2012 01:05:48
1486,8,21/03/2012 01:22:54
1486,6,21/03/2012 01:23:03
1488,1,21/03/2012 01:37:06
1488,8,21/03/2012 17:04:06
1488,6,21/03/2012 17:34:36
1489,1,21/03/2012 17:35:08
1489,8,21/03/2012 19:10:25
1489,6,21/03/2012 19:31:49
1493,1,21/03/2012 19:34:02
1493,8,21/03/2012 19:50:13
1493,6,21/03/2012 20:22:01
1497,1,21/03/2012 20:25:01
1497,6,21/03/2012 20:55:14
1497,6,21/03/2012 22:26:57
1500,1,21/03/2012 22:39:08
1500,6,21/03/2012 22:39:35
1500,6,21/03/2012 22:43:53
1503,1,21/03/2012 23:09:40
1503,8,21/03/2012 23:12:33
1503,6,21/03/2012 23:50:05
1505,1,22/03/2012 00:22:19
1505,8,22/03/2012 00:23:54
1505,6,22/03/2012 00:23:55
1508,1,22/03/2012 01:23:56
1508,8,22/03/2012 01:26:16
1508,6,22/03/2012 01:26:28
1520,1,22/03/2012 01:34:29
1520,8,22/03/2012 01:34:39
1520,6,22/03/2012 01:42:57
1521,1,22/03/2012 01:48:21
1521,8,22/03/2012 17:44:39
1521,6,22/03/2012 17:46:45
1526,1,22/03/2012 17:48:01
1526,8,22/03/2012 17:55:53
1526,9,22/03/2012 18:36:19
1526,6,22/03/2012 18:53:44
1531,1,22/03/2012 19:24:03
1531,8,22/03/2012 20:09:33
1531,6,22/03/2012 20:09:34
1536,1,22/03/2012 20:22:09
1536,8,22/03/2012 20:24:21
1536,6,22/03/2012 20:25:18
1537,1,22/03/2012 21:19:24
1537,8,22/03/2012 22:09:19
1537,9,22/03/2012 22:12:04
1537,6,22/03/2012 22:21:22
1548,1,22/03/2012 22:24:03
1548,8,22/03/2012 22:32:43
1548,6,22/03/2012 23:31:13
1552,1,22/03/2012 23:36:48
1552,8,22/03/2012 23:47:44
1552,6,23/03/2012 01:03:47
1555,1,23/03/2012 01:35:07
1555,8,23/03/2012 01:45:48
1555,6,23/03/2012 02:00:39
1559,1,23/03/2012 17:04:26
1559,8,23/03/2012 17:35:03
1559,6,23/03/2012 18:44:30
1559,6,23/03/2012 18:57:46
1564,1,23/03/2012 18:57:57
1564,8,23/03/2012 19:04:16
1564,6,23/03/2012 20:03:16
1566,1,23/03/2012 20:03:28
1566,8,23/03/2012 22:49:59
1566,6,23/03/2012 23:27:14
1569,1,23/03/2012 23:44:14
1569,8,23/03/2012 23:44:57
1569,6,24/03/2012 00:41:34
1587,1,24/03/2012 01:02:36
1587,8,24/03/2012 01:11:58
1587,9,26/03/2012 15:01:08
1587,6,26/03/2012 15:27:50
1588,1,26/03/2012 15:57:24
1588,8,26/03/2012 16:32:37
1588,6,26/03/2012 16:58:13
1591,1,26/03/2012 18:31:22
1591,8,26/03/2012 18:38:38
1591,6,26/03/2012 18:38:54
1592,1,26/03/2012 19:55:24
1592,8,26/03/2012 20:58:55
1592,9,26/03/2012 21:15:21
1592,6,26/03/2012 21:33:44
1596,1,26/03/2012 21:57:44
1596,8,26/03/2012 22:09:16
1596,6,26/03/2012 23:15:23
1598,1,26/03/2012 23:17:58
1598,8,26/03/2012 23:25:08
1598,6,26/03/2012 23:59:53
1598,6,27/03/2012 00:00:03
1599,1,27/03/2012 15:52:25
1599,8,27/03/2012 16:01:34
1599,6,27/03/2012 16:41:06
1601,1,27/03/2012 16:42:51
1601,8,27/03/2012 17:06:59
1601,6,27/03/2012 17:51:31
1602,1,27/03/2012 17:53:32
1602,8,27/03/2012 17:59:27
1602,6,27/03/2012 21:06:26
1620,1,27/03/2012 23:33:09
1620,8,28/03/2012 15:20:47
1620,9,28/03/2012 15:44:04
1620,8,28/03/2012 16:24:35
1620,9,28/03/2012 16:25:23
1620,6,28/03/2012 16:27:37
1626,1,28/03/2012 16:29:27
1626,8,28/03/2012 16:58:02
1626,6,28/03/2012 17:02:20
1630,1,28/03/2012 17:49:03
1630,8,28/03/2012 17:55:47
1630,6,28/03/2012 18:55:14
1632,1,28/03/2012 20:28:37
1632,8,28/03/2012 20:28:47
1632,6,28/03/2012 20:52:44
1634,1,28/03/2012 21:12:39
1634,8,28/03/2012 21:50:57
1634,6,28/03/2012 21:51:27
1642,1,28/03/2012 21:51:56
1642,8,28/03/2012 22:40:13
1642,9,28/03/2012 22:46:46
1642,6,28/03/2012 23:32:57
1649,1,28/03/2012 23:32:57
1649,8,28/03/2012 23:35:40
1649,6,28/03/2012 23:37:11
1653,1,28/03/2012 23:39:42
1653,8,28/03/2012 23:40:35
1653,6,29/03/2012 14:58:17
1660,1,29/03/2012 15:31:26
1660,8,29/03/2012 15:37:55
1660,6,29/03/2012 15:51:40
1665,1,29/03/2012 17:29:38
1665,8,29/03/2012 17:29:47
1665,6,29/03/2012 18:18:54
1673,1,29/03/2012 18:29:10
1673,8,29/03/2012 18:51:32
1673,6,29/03/2012 21:55:12
1680,1,29/03/2012 21:55:42
1680,8,29/03/2012 22:18:31
1680,9,29/03/2012 23:31:13
1680,6,29/03/2012 23:31:30
1682,1,29/03/2012 23:37:28
1682,8,29/03/2012 23:37:35
1682,6,29/03/2012 23:59:29
1683,1,30/03/2012 14:41:55
1683,8,30/03/2012 14:43:26
1683,6,30/03/2012 14:49:33
1687,1,30/03/2012 15:52:33
1687,8,30/03/2012 16:00:58
1687,6,30/03/2012 17:09:55
1689,1,30/03/2012 17:29:27
1689,8,30/03/2012 18:18:01
1689,9,30/03/2012 20:16:06
1689,6,30/03/2012 21:59:03
1690,1,30/03/2012 21:59:59
1690,8,30/03/2012 22:00:29
1690,9,30/03/2012 22:07:19
1690,6,30/03/2012 22:07:43
1696,1,30/03/2012 22:38:42
1696,8,30/03/2012 22:38:53
1696,6,30/03/2012 22:58:18
1708,1,30/03/2012 22:58:35
1708,8,30/03/2012 23:30:09
1708,6,30/03/2012 23:55:39
1717,1,02/04/2012 15:25:01
1717,6,02/04/2012 15:29:58
1719,1,02/04/2012 15:52:47
1719,8,02/04/2012 15:56:28
1719,6,02/04/2012 16:20:14
1719,6,02/04/2012 16:42:04
1722,1,02/04/2012 16:42:15
1722,8,02/04/2012 16:47:25
1722,6,02/04/2012 16:47:34
1732,1,02/04/2012 17:05:06
1732,8,02/04/2012 17:30:50
1732,6,02/04/2012 17:38:03
1737,1,02/04/2012 18:12:04
1737,8,02/04/2012 18:21:01
1737,9,02/04/2012 18:52:27
1737,6,02/04/2012 20:35:15
1739,1,02/04/2012 20:45:00
1739,8,02/04/2012 20:49:53
1739,6,02/04/2012 21:16:30
1741,1,02/04/2012 21:16:32
1741,8,02/04/2012 21:26:49
1741,6,02/04/2012 21:33:49
1742,1,02/04/2012 22:32:57
1742,8,02/04/2012 22:36:46
1742,6,02/04/2012 23:05:02
1750,1,02/04/2012 23:20:47
1750,8,03/04/2012 00:04:30
1750,9,03/04/2012 15:17:30
1750,6,03/04/2012 15:32:43
1751,1,03/04/2012 15:50:37
1751,8,03/04/2012 15:52:30
1751,6,03/04/2012 15:53:49
1752,1,03/04/2012 16:55:38
1752,8,03/04/2012 16:55:53
1752,9,03/04/2012 17:39:47
1752,8,03/04/2012 18:13:23
1752,8,03/04/2012 18:19:27
1752,6,03/04/2012 18:51:10
1753,1,03/04/2012 18:54:57
1753,8,03/04/2012 19:00:16
1753,6,03/04/2012 20:38:03
1762,1,03/04/2012 20:38:14
1762,8,03/04/2012 20:39:24
1762,6,03/04/2012 21:08:32
1769,1,03/04/2012 21:09:37
1769,8,03/04/2012 21:45:33
1769,6,03/04/2012 21:47:22
1773,1,03/04/2012 21:48:05
1773,8,03/04/2012 21:56:52
1773,6,03/04/2012 22:15:02
1780,1,03/04/2012 22:15:19
1780,8,03/04/2012 22:18:14
1780,9,03/04/2012 22:18:23
1780,6,03/04/2012 22:48:43
1784,1,03/04/2012 23:05:03
1784,8,03/04/2012 23:29:17
1784,6,04/04/2012 00:05:33
1784,6,04/04/2012 00:07:28
1787,1,04/04/2012 00:21:42
1787,8,04/04/2012 16:11:46
1787,9,04/04/2012 17:39:57
1787,9,04/04/2012 17:59:49
1787,6,04/04/2012 20:24:20
1787,6,04/04/2012 20:25:15
1791,1,04/04/2012 20:38:22
1791,8,04/04/2012 20:39:31
1791,6,04/04/2012 20:44:51
1797,1,04/04/2012 21:06:48
1797,8,04/04/2012 22:04:21
1797,6,04/04/2012 22:04:39
1801,1,04/04/2012 23:32:35
1801,8,04/04/2012 23:32:55
1801,6,05/04/2012 15:30:00
1802,1,05/04/2012 15:48:31
1802,8,05/04/2012 17:15:52
1802,6,05/04/2012 18:48:18
1803,1,05/04/2012 19:24:08
1803,1,05/04/2012 21:17:34
1803,8,05/04/2012 22:35:31
1803,9,05/04/2012 22:38:29
1803,6,05/04/2012 22:44:07
1808,1,05/04/2012 22:44:29
1808,8,05/04/2012 22:51:58
1808,6,05/04/2012 23:06:07
1810,1,05/04/2012 23:16:21
1810,8,06/04/2012 00:03:45
1810,9,06/04/2012 00:05:22
1810,6,06/04/2012 15:21:38
1813,1,06/04/2012 15:25:39
1813,8,06/04/2012 15:25:54
1813,9,06/04/2012 15:40:09
1813,6,06/04/2012 16:05:32
1815,1,06/04/2012 16:45:53
1815,8,06/04/2012 16:51:18
1815,6,06/04/2012 17:02:45
1817,1,06/04/2012 17:58:03
1817,8,06/04/2012 18:29:16
1817,6,06/04/2012 18:38:16
1824,1,06/04/2012 18:38:35
1824,6,06/04/2012 18:43:15
1824,6,06/04/2012 20:13:29
1825,1,06/04/2012 20:48:18
1825,8,06/04/2012 21:09:45
1825,9,06/04/2012 22:12:57
1825,6,06/04/2012 22:25:08
1829,1,06/04/2012 22:41:47
1829,8,06/04/2012 22:45:11
1829,6,06/04/2012 23:00:32
1835,1,06/04/2012 23:16:02
1835,8,10/04/2012 16:56:32
1835,6,10/04/2012 17:14:39
1842,1,10/04/2012 17:15:05
1842,8,10/04/2012 17:15:47
1842,6,10/04/2012 17:27:27
1844,1,10/04/2012 17:28:01
1844,8,10/04/2012 18:25:09
1844,9,10/04/2012 18:47:37
1844,6,10/04/2012 18:47:47
1847,1,10/04/2012 18:53:28
1847,8,10/04/2012 21:30:35
1847,6,10/04/2012 21:31:10
1852,1,10/04/2012 21:40:36
1852,8,10/04/2012 21:57:12
1852,6,10/04/2012 21:58:46
1854,1,10/04/2012 22:47:09
1854,8,10/04/2012 23:18:39
1854,9,11/04/2012 00:00:15
1854,6,11/04/2012 00:00:16
